,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
75,2024-05-06T18:00:00Z,12.3,1019.0,63.5,12.3,7.2,0.0
76,2024-05-07T00:00:00Z,7.6,1021.7,79.9,9.9,5.6,0.0
77,2024-05-07T06:00:00Z,9.9,1023.2,74.9,15.0,9.9,0.0
78,2024-05-07T12:00:00Z,15.0,1022.1,48.7,15.0,12.3,0.0
79,2024-05-07T18:00:00Z,12.4,1022.2,63.5,12.4,6.8,0.0
80,2024-05-08T00:00:00Z,6.8,1023.5,82.2,10.3,6.8,0.0
81,2024-05-08T06:00:00Z,10.3,1023.1,84.7,13.9,10.3,0.0
82,2024-05-08T12:00:00Z,13.9,1021.0,47.2,13.9,13.3,0.0
83,2024-05-08T18:00:00Z,13.3,1023.1,73.9,13.3,8.7,0.0
84,2024-05-09T00:00:00Z,8.7,1021.0,85.6,10.4,7.0,0.0
85,2024-05-09T06:00:00Z,10.4,1023.1,73.2,16.4,10.4,0.0
86,2024-05-09T12:00:00Z,16.4,1022.6,63.1,16.4,14.3,0.0
87,2024-05-09T18:00:00Z,14.5,1020.1,60.4,,,
