,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
51,2024-05-05T16:00:00Z,13.5,1007.7,99.2,,,
52,2024-05-05T17:00:00Z,13.3,1007.5,97.0,,,
53,2024-05-05T18:00:00Z,12.7,1007.8,93.8,13.1,9.5,2.0
54,2024-05-06T00:00:00Z,9.5,1010.3,93.7,9.5,7.3,0.0
55,2024-05-06T06:00:00Z,8.1,1013.3,74.3,12.9,8.1,0.0
56,2024-05-06T12:00:00Z,12.9,1014.3,52.0,12.9,12.2,0.0
57,2024-05-06T18:00:00Z,12.3,1015.5,64.0,12.3,7.7,0.0
58,2024-05-07T00:00:00Z,7.8,1019.3,70.3,8.3,6.4,0.0
59,2024-05-07T06:00:00Z,8.3,1020.6,69.1,13.4,8.3,0.0
60,2024-05-07T12:00:00Z,13.4,1021.1,50.9,13.4,11.5,0.0
61,2024-05-07T18:00:00Z,11.5,1020.8,62.0,11.5,7.8,0.0
62,2024-05-08T00:00:00Z,7.9,1021.1,78.8,9.7,6.1,0.0
63,2024-05-08T06:00:00Z,9.7,1023.0,86.0,13.1,9.7,0.0
64,2024-05-08T12:00:00Z,13.1,1024.3,63.9,13.1,11.9,0.0
65,2024-05-08T18:00:00Z,12.0,1023.3,69.5,12.0,6.7,0.0
66,2024-05-09T00:00:00Z,7.1,1025.5,81.4,8.8,5.8,0.0
67,2024-05-09T06:00:00Z,8.8,1025.6,80.0,14.2,8.8,0.0
68,2024-05-09T12:00:00Z,14.2,1023.4,59.1,14.2,12.0,0.0
69,2024-05-09T18:00:00Z,12.1,1020.7,74.2,12.1,7.9,0.0
70,2024-05-10T00:00:00Z,8.2,1018.4,82.5,10.0,7.1,0.0
71,2024-05-10T06:00:00Z,10.0,1017.6,73.7,15.7,10.0,0.0
72,2024-05-10T12:00:00Z,15.7,1016.8,52.5,15.7,13.9,0.0
73,2024-05-10T18:00:00Z,13.9,1015.5,58.6,13.9,7.5,0.0
74,2024-05-11T00:00:00Z,7.6,1019.9,71.4,9.1,5.6,0.0
75,2024-05-11T06:00:00Z,9.1,1020.0,65.7,15.3,9.1,0.0
76,2024-05-11T12:00:00Z,15.3,1018.2,42.3,15.3,13.9,0.0
77,2024-05-11T18:00:00Z,13.9,1018.4,52.5,13.9,7.2,0.0
78,2024-05-12T00:00:00Z,7.9,1020.8,72.0,9.5,5.9,0.0
79,2024-05-12T06:00:00Z,9.5,1022.3,79.9,15.5,9.5,0.0
80,2024-05-12T12:00:00Z,15.5,1020.4,40.6,15.5,12.9,0.0
81,2024-05-12T18:00:00Z,12.9,1020.2,53.1,12.9,6.8,0.0
82,2024-05-13T00:00:00Z,6.8,1021.7,78.8,10.4,4.8,0.0
83,2024-05-13T06:00:00Z,10.4,1024.1,79.7,15.2,10.4,0.0
84,2024-05-13T12:00:00Z,15.2,1019.0,54.7,,,
