,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
0,2024-05-01T09:00:00Z,15.3,1026.3,52.3,19.2,16.5,0.0
1,2024-05-01T10:00:00Z,16.5,1026.0,50.6,19.2,17.2,0.0
2,2024-05-01T11:00:00Z,17.2,1025.6,48.3,19.2,17.7,0.0
3,2024-05-01T12:00:00Z,18.2,1025.0,45.3,19.2,16.4,0.0
4,2024-05-01T13:00:00Z,18.9,1024.4,45.2,19.2,14.3,0.0
5,2024-05-01T14:00:00Z,19.2,1023.9,44.0,18.8,12.7,0.0
6,2024-05-01T15:00:00Z,18.8,1023.5,45.9,18.5,11.7,0.0
7,2024-05-01T16:00:00Z,18.5,1023.1,48.5,17.7,11.2,0.0
8,2024-05-01T17:00:00Z,17.7,1023.0,51.9,16.4,10.8,0.0
9,2024-05-01T18:00:00Z,16.4,1023.2,62.3,14.3,10.4,0.0
10,2024-05-01T19:00:00Z,14.3,1023.6,64.9,12.7,9.8,0.0
11,2024-05-01T20:00:00Z,12.7,1024.0,66.0,11.7,9.0,0.0
12,2024-05-01T21:00:00Z,11.7,1024.3,67.7,11.2,8.3,0.0
13,2024-05-01T22:00:00Z,11.2,1024.7,65.8,10.8,7.9,0.0
14,2024-05-01T23:00:00Z,10.8,1024.9,68.0,10.4,7.9,0.0
15,2024-05-02T00:00:00Z,10.4,1024.9,68.2,10.5,7.9,0.0
16,2024-05-02T01:00:00Z,9.8,1024.6,69.3,12.1,7.9,0.0
17,2024-05-02T02:00:00Z,9.0,1024.3,71.2,13.8,7.9,0.0
18,2024-05-02T03:00:00Z,8.3,1024.1,72.2,15.5,7.9,0.0
19,2024-05-02T04:00:00Z,7.9,1024.0,73.4,16.9,8.9,0.0
20,2024-05-02T05:00:00Z,8.9,1023.8,69.8,18.1,10.5,0.0
21,2024-05-02T06:00:00Z,10.5,1023.6,65.5,19.0,12.1,0.0
22,2024-05-02T07:00:00Z,12.1,1023.4,61.9,19.6,13.8,0.0
23,2024-05-02T08:00:00Z,13.8,1023.2,58.3,19.8,15.5,0.0
24,2024-05-02T09:00:00Z,15.5,1023.0,53.6,19.8,16.9,0.0
25,2024-05-02T10:00:00Z,16.9,1022.7,46.1,19.8,18.1,0.0
26,2024-05-02T11:00:00Z,18.1,1022.2,41.4,19.8,18.4,0.0
27,2024-05-02T12:00:00Z,19.0,1021.7,38.6,19.8,17.1,0.0
28,2024-05-02T13:00:00Z,19.6,1021.0,36.8,19.8,15.1,0.0
29,2024-05-02T14:00:00Z,19.8,1020.4,37.4,19.7,13.6,0.0
30,2024-05-02T15:00:00Z,19.7,1020.0,36.8,19.3,12.4,0.0
31,2024-05-02T16:00:00Z,19.3,1019.7,36.8,18.4,11.6,0.0
32,2024-05-02T17:00:00Z,18.4,1019.4,38.4,17.1,10.8,0.0
33,2024-05-02T18:00:00Z,17.1,1019.6,45.0,15.1,9.9,0.0
34,2024-05-02T19:00:00Z,15.1,1019.9,55.2,13.6,8.9,0.0
35,2024-05-02T20:00:00Z,13.6,1020.2,55.9,12.4,8.1,0.0
36,2024-05-02T21:00:00Z,12.4,1020.5,61.6,11.6,7.5,0.0
37,2024-05-02T22:00:00Z,11.6,1020.9,65.3,10.8,7.4,0.0
38,2024-05-02T23:00:00Z,10.8,1021.0,68.1,9.9,7.4,0.0
39,2024-05-03T00:00:00Z,9.9,1021.0,71.8,10.1,7.4,0.0
40,2024-05-03T01:00:00Z,8.9,1020.8,73.3,11.8,7.4,0.0
41,2024-05-03T02:00:00Z,8.1,1020.7,76.1,13.4,7.4,0.0
42,2024-05-03T03:00:00Z,7.5,1020.6,75.7,15.0,7.4,0.0
43,2024-05-03T04:00:00Z,7.4,1020.5,75.9,16.4,8.5,0.0
44,2024-05-03T05:00:00Z,8.5,1020.5,69.4,17.7,10.1,0.0
45,2024-05-03T06:00:00Z,10.1,1020.5,63.2,18.7,11.8,0.0
46,2024-05-03T07:00:00Z,11.8,1020.4,58.9,19.5,13.4,0.0
47,2024-05-03T08:00:00Z,13.4,1020.5,54.8,20.1,15.0,0.0
48,2024-05-03T09:00:00Z,15.0,1020.5,50.5,20.4,16.4,0.0
49,2024-05-03T10:00:00Z,16.4,1020.1,46.1,20.4,17.7,0.0
50,2024-05-03T11:00:00Z,17.7,1019.6,42.3,20.4,18.7,0.0
51,2024-05-03T12:00:00Z,18.7,1019.1,40.1,20.4,18.0,0.0
52,2024-05-03T13:00:00Z,19.5,1018.6,38.3,,,
53,2024-05-03T14:00:00Z,20.1,1018.0,36.8,,,
54,2024-05-03T15:00:00Z,20.4,1017.6,37.0,,,
55,2024-05-03T16:00:00Z,20.3,1017.2,39.6,,,
56,2024-05-03T17:00:00Z,19.6,1016.9,43.7,,,
57,2024-05-03T18:00:00Z,18.0,1016.9,59.1,16.7,9.1,0.0
58,2024-05-04T00:00:00Z,9.1,1017.3,82.9,11.6,7.1,0.0
59,2024-05-04T06:00:00Z,11.6,1017.0,82.7,20.3,11.6,0.0
60,2024-05-04T12:00:00Z,20.3,1015.6,51.4,20.3,17.1,0.0
61,2024-05-04T18:00:00Z,17.1,1013.9,74.1,17.1,10.2,0.0
62,2024-05-05T00:00:00Z,10.2,1014.0,86.7,11.2,8.3,0.0
63,2024-05-05T06:00:00Z,11.2,1015.0,88.9,16.2,11.2,0.0
64,2024-05-05T12:00:00Z,16.2,1014.2,70.6,16.2,13.8,0.0
65,2024-05-05T18:00:00Z,13.8,1013.4,78.5,13.8,9.1,0.0
66,2024-05-06T00:00:00Z,9.1,1014.7,87.2,10.2,7.9,0.0
67,2024-05-06T06:00:00Z,10.2,1016.3,81.2,16.1,10.2,0.0
68,2024-05-06T12:00:00Z,16.1,1015.5,62.6,16.1,14.3,0.0
69,2024-05-06T18:00:00Z,14.4,1015.6,69.7,14.4,9.2,0.0
70,2024-05-07T00:00:00Z,9.2,1017.7,83.8,10.6,7.6,0.0
71,2024-05-07T06:00:00Z,10.6,1019.0,85.3,15.2,10.6,0.0
72,2024-05-07T12:00:00Z,15.2,1018.6,68.6,15.2,13.3,0.0
73,2024-05-07T18:00:00Z,13.4,1018.9,73.4,13.4,8.9,0.0
74,2024-05-08T00:00:00Z,9.1,1020.9,84.0,11.3,7.5,0.0
75,2024-05-08T06:00:00Z,11.3,1023.3,80.2,18.1,11.3,0.0
76,2024-05-08T12:00:00Z,18.1,1023.0,51.3,18.1,14.1,0.0
77,2024-05-08T18:00:00Z,14.1,1022.6,76.8,14.1,8.6,0.0
78,2024-05-09T00:00:00Z,9.2,1022.8,85.4,10.4,7.7,0.0
79,2024-05-09T06:00:00Z,10.4,1024.5,82.2,15.8,10.4,0.0
80,2024-05-09T12:00:00Z,15.8,1023.7,44.8,15.8,14.1,0.0
81,2024-05-09T18:00:00Z,14.1,1023.9,68.9,14.1,8.6,0.0
82,2024-05-10T00:00:00Z,8.7,1024.9,78.4,10.4,6.8,0.0
83,2024-05-10T06:00:00Z,10.4,1025.3,80.6,15.4,10.4,0.0
84,2024-05-10T12:00:00Z,15.4,1022.1,46.5,15.4,12.8,0.0
85,2024-05-10T18:00:00Z,12.9,1021.1,69.4,12.9,8.8,0.0
86,2024-05-11T00:00:00Z,9.1,1019.8,86.7,11.1,7.1,0.0
87,2024-05-11T06:00:00Z,11.1,1020.6,72.0,,,
