,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
0,2024-05-02T09:00:00Z,15.7,1022.4,53.8,20.3,17.2,0.0
1,2024-05-02T10:00:00Z,17.2,1021.9,47.1,20.3,18.5,0.0
2,2024-05-02T11:00:00Z,18.5,1021.1,39.6,20.3,19.2,0.0
3,2024-05-02T12:00:00Z,19.5,1020.6,35.1,20.3,18.0,0.0
4,2024-05-02T13:00:00Z,20.1,1020.1,33.0,20.3,16.6,0.0
5,2024-05-02T14:00:00Z,20.3,1019.5,33.1,20.3,15.0,0.0
6,2024-05-02T15:00:00Z,20.3,1019.1,34.2,20.0,13.9,0.0
7,2024-05-02T16:00:00Z,20.0,1018.5,34.9,19.2,13.3,0.0
8,2024-05-02T17:00:00Z,19.2,1018.3,38.3,18.0,12.5,0.0
9,2024-05-02T18:00:00Z,18.0,1018.7,43.0,16.6,11.5,0.0
10,2024-05-02T19:00:00Z,16.6,1019.2,48.1,15.0,10.6,0.0
11,2024-05-02T20:00:00Z,15.0,1019.4,53.6,13.9,9.7,0.0
12,2024-05-02T21:00:00Z,13.9,1019.6,58.7,13.3,8.8,0.0
13,2024-05-02T22:00:00Z,13.3,1020.0,61.8,12.5,8.5,0.0
14,2024-05-02T23:00:00Z,12.5,1020.2,64.5,11.5,8.5,0.0
15,2024-05-03T00:00:00Z,11.5,1020.2,69.4,11.1,8.5,0.0
16,2024-05-03T01:00:00Z,10.6,1020.3,72.4,12.5,8.5,0.0
17,2024-05-03T02:00:00Z,9.7,1020.2,73.3,14.1,8.5,0.0
18,2024-05-03T03:00:00Z,8.8,1020.1,75.8,15.7,8.5,0.0
19,2024-05-03T04:00:00Z,8.5,1020.2,80.4,17.2,9.5,0.0
20,2024-05-03T05:00:00Z,9.5,1020.1,73.3,18.4,11.1,0.0
21,2024-05-03T06:00:00Z,11.1,1019.9,63.7,19.5,12.5,0.0
22,2024-05-03T07:00:00Z,12.5,1019.8,58.1,20.2,14.1,0.0
23,2024-05-03T08:00:00Z,14.1,1019.9,53.3,20.7,15.7,0.0
24,2024-05-03T09:00:00Z,15.7,1019.7,48.7,20.7,17.2,0.0
25,2024-05-03T10:00:00Z,17.2,1019.4,44.4,20.7,18.4,0.0
26,2024-05-03T11:00:00Z,18.4,1018.9,41.5,20.7,19.5,0.0
27,2024-05-03T12:00:00Z,19.5,1018.3,39.0,20.7,18.4,0.0
28,2024-05-03T13:00:00Z,20.2,1017.8,37.0,20.7,16.3,0.0
29,2024-05-03T14:00:00Z,20.7,1017.2,36.6,20.7,14.4,0.0
30,2024-05-03T15:00:00Z,20.7,1016.7,38.8,20.4,12.9,0.0
31,2024-05-03T16:00:00Z,20.4,1016.4,40.7,19.8,11.8,0.0
32,2024-05-03T17:00:00Z,19.8,1016.1,45.3,18.4,10.8,0.0
33,2024-05-03T18:00:00Z,18.4,1016.1,58.1,16.3,10.0,0.0
34,2024-05-03T19:00:00Z,16.3,1016.3,66.8,14.4,9.6,0.0
35,2024-05-03T20:00:00Z,14.4,1016.6,72.7,12.9,9.2,0.0
36,2024-05-03T21:00:00Z,12.9,1016.8,77.0,11.8,8.5,0.0
37,2024-05-03T22:00:00Z,11.8,1016.8,80.3,10.8,8.5,0.0
38,2024-05-03T23:00:00Z,10.8,1016.8,84.2,10.2,8.5,0.0
39,2024-05-04T00:00:00Z,10.0,1016.6,85.3,12.2,8.5,0.0
40,2024-05-04T01:00:00Z,9.6,1016.4,85.9,13.8,8.5,0.0
41,2024-05-04T02:00:00Z,9.2,1016.5,87.8,15.5,8.5,0.0
42,2024-05-04T03:00:00Z,8.5,1016.2,89.1,16.9,8.5,0.0
43,2024-05-04T04:00:00Z,8.5,1016.2,89.3,17.5,10.2,0.0
44,2024-05-04T05:00:00Z,10.2,1016.0,80.9,18.7,12.2,0.0
45,2024-05-04T06:00:00Z,12.2,1015.9,68.9,19.9,13.8,0.0
46,2024-05-04T07:00:00Z,13.8,1015.7,62.4,,,
47,2024-05-04T08:00:00Z,15.5,1015.5,57.0,,,
48,2024-05-04T09:00:00Z,16.9,1015.7,57.6,,,
49,2024-05-04T10:00:00Z,17.5,1015.3,60.4,,,
50,2024-05-04T11:00:00Z,18.7,1015.3,59.1,,,
51,2024-05-04T12:00:00Z,19.9,1014.9,57.9,20.1,16.4,0.0
52,2024-05-04T18:00:00Z,16.4,1012.4,73.9,16.4,9.1,0.0
53,2024-05-05T00:00:00Z,9.1,1012.4,90.5,10.1,8.0,0.0
54,2024-05-05T06:00:00Z,10.1,1013.2,82.7,16.5,10.1,0.0
55,2024-05-05T12:00:00Z,16.5,1013.4,66.0,16.5,13.3,0.0
56,2024-05-05T18:00:00Z,13.3,1013.4,69.5,13.3,9.3,0.0
57,2024-05-06T00:00:00Z,9.5,1015.9,79.6,9.6,7.9,0.0
58,2024-05-06T06:00:00Z,9.6,1017.9,76.4,13.9,9.6,0.0
