,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
0,2024-05-04T16:00:00Z,22.7,1011.5,40.3,21.8,13.3,0.0
1,2024-05-04T17:00:00Z,21.8,1011.1,42.9,20.1,12.5,0.0
2,2024-05-04T18:00:00Z,20.1,1010.9,61.7,17.9,11.7,0.0
3,2024-05-04T19:00:00Z,17.9,1011.0,63.2,15.8,11.0,0.0
4,2024-05-04T20:00:00Z,15.8,1010.8,70.8,14.5,10.6,0.0
5,2024-05-04T21:00:00Z,14.5,1010.8,77.2,13.3,10.3,0.0
6,2024-05-04T22:00:00Z,13.3,1011.1,80.1,12.5,10.1,0.0
7,2024-05-04T23:00:00Z,12.5,1011.1,73.8,11.7,10.1,0.0
8,2024-05-05T00:00:00Z,11.7,1010.3,77.4,11.0,10.1,2.3
9,2024-05-05T01:00:00Z,11.0,1010.3,80.0,11.1,10.1,2.8
10,2024-05-05T02:00:00Z,10.6,1009.8,85.6,11.1,10.1,2.9
11,2024-05-05T03:00:00Z,10.3,1009.9,92.2,11.4,10.1,2.9
12,2024-05-05T04:00:00Z,10.1,1009.6,95.4,11.4,10.5,2.8
13,2024-05-05T05:00:00Z,10.5,1009.6,97.1,11.7,10.6,2.2
14,2024-05-05T06:00:00Z,10.6,1009.5,97.3,11.8,11.1,2.0
15,2024-05-05T07:00:00Z,11.1,1009.6,97.3,11.9,11.1,2.2
16,2024-05-05T08:00:00Z,11.1,1009.6,96.6,12.0,11.4,2.3
17,2024-05-05T09:00:00Z,11.4,1009.7,95.0,12.1,11.4,1.7
18,2024-05-05T10:00:00Z,11.4,1009.6,92.7,12.1,11.7,1.3
19,2024-05-05T11:00:00Z,11.7,1009.5,91.2,12.1,11.4,0.8
20,2024-05-05T12:00:00Z,11.8,1009.5,90.8,12.1,11.1,1.5
21,2024-05-05T13:00:00Z,11.9,1009.5,88.9,12.1,10.6,1.7
22,2024-05-05T14:00:00Z,12.0,1009.4,90.8,12.1,9.9,1.8
23,2024-05-05T15:00:00Z,12.1,1009.3,95.4,11.8,9.8,1.6
24,2024-05-05T16:00:00Z,11.8,1009.1,96.1,11.4,9.2,1.4
25,2024-05-05T17:00:00Z,11.4,1008.9,95.5,11.1,8.5,1.0
26,2024-05-05T18:00:00Z,11.1,1009.0,94.5,10.6,8.1,0.0
27,2024-05-05T19:00:00Z,10.6,1009.1,93.1,9.9,7.6,0.0
28,2024-05-05T20:00:00Z,9.9,1009.4,92.1,9.8,7.2,0.0
29,2024-05-05T21:00:00Z,9.8,1009.7,88.9,9.2,6.8,0.0
30,2024-05-05T22:00:00Z,9.2,1010.0,77.5,8.5,6.5,0.0
31,2024-05-05T23:00:00Z,8.5,1010.3,79.1,8.1,6.3,0.0
32,2024-05-06T00:00:00Z,8.1,1010.7,78.4,7.6,6.3,0.0
33,2024-05-06T01:00:00Z,7.6,1011.0,80.7,7.2,6.3,0.0
34,2024-05-06T02:00:00Z,7.2,1011.5,81.7,7.9,6.3,0.0
35,2024-05-06T03:00:00Z,6.8,1011.8,78.1,9.5,6.3,0.0
36,2024-05-06T04:00:00Z,6.5,1012.2,74.8,10.9,6.3,0.0
37,2024-05-06T05:00:00Z,6.3,1012.5,72.5,12.5,6.3,0.0
38,2024-05-06T06:00:00Z,6.3,1012.9,70.0,13.8,6.9,0.0
39,2024-05-06T07:00:00Z,6.9,1013.5,69.5,14.7,7.9,0.0
40,2024-05-06T08:00:00Z,7.9,1013.8,63.3,14.9,9.5,0.0
41,2024-05-06T09:00:00Z,9.5,1013.9,58.2,14.9,10.9,0.0
42,2024-05-06T10:00:00Z,10.9,1014.0,55.1,14.9,12.5,0.0
43,2024-05-06T11:00:00Z,12.5,1014.2,50.4,14.9,13.8,0.0
44,2024-05-06T12:00:00Z,13.8,1014.4,48.0,14.9,12.8,0.0
45,2024-05-06T13:00:00Z,14.7,1014.5,47.1,14.9,11.5,0.0
46,2024-05-06T14:00:00Z,14.9,1014.6,45.9,14.8,10.5,0.0
47,2024-05-06T15:00:00Z,14.8,1014.7,46.3,14.6,9.5,0.0
48,2024-05-06T16:00:00Z,14.6,1014.9,47.9,13.9,8.5,0.0
49,2024-05-06T17:00:00Z,13.9,1015.4,49.4,12.8,7.7,0.0
50,2024-05-06T18:00:00Z,12.8,1016.0,57.8,11.5,7.4,0.0
51,2024-05-06T19:00:00Z,11.5,1016.8,56.7,,,
52,2024-05-06T20:00:00Z,10.5,1017.6,59.2,,,
53,2024-05-06T21:00:00Z,9.5,1018.3,63.0,,,
54,2024-05-06T22:00:00Z,8.5,1019.0,64.5,,,
