,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
0,2024-04-30T21:00:00Z,12.6,1026.2,69.6,11.8,9.3,0.0
1,2024-04-30T22:00:00Z,11.8,1026.4,69.2,11.3,8.2,0.0
2,2024-04-30T23:00:00Z,11.3,1026.6,69.8,10.8,8.2,0.0
3,2024-05-01T00:00:00Z,10.8,1026.7,74.3,10.6,8.2,0.0
4,2024-05-01T01:00:00Z,10.4,1026.7,73.5,12.0,8.2,0.0
5,2024-05-01T02:00:00Z,9.9,1026.5,76.2,13.4,8.2,0.0
6,2024-05-01T03:00:00Z,9.3,1026.3,76.8,14.8,8.2,0.0
7,2024-05-01T04:00:00Z,8.2,1026.5,83.3,16.1,8.9,0.0
8,2024-05-01T05:00:00Z,8.9,1026.8,80.1,17.1,10.6,0.0
9,2024-05-01T06:00:00Z,10.6,1026.8,67.9,17.6,12.0,0.0
10,2024-05-01T07:00:00Z,12.0,1026.8,57.2,18.2,13.4,0.0
11,2024-05-01T08:00:00Z,13.4,1026.5,52.1,18.6,14.8,0.0
12,2024-05-01T09:00:00Z,14.8,1026.2,50.2,18.6,16.1,0.0
13,2024-05-01T10:00:00Z,16.1,1026.0,48.1,18.6,17.1,0.0
14,2024-05-01T11:00:00Z,17.1,1025.6,45.1,18.6,17.6,0.0
15,2024-05-01T12:00:00Z,17.6,1025.2,44.5,18.6,16.1,0.0
16,2024-05-01T13:00:00Z,18.2,1024.7,45.2,18.6,14.0,0.0
17,2024-05-01T14:00:00Z,18.6,1024.0,45.2,18.4,12.6,0.0
18,2024-05-01T15:00:00Z,18.4,1023.6,46.9,18.3,11.8,0.0
19,2024-05-01T16:00:00Z,18.3,1023.5,48.2,17.6,11.2,0.0
20,2024-05-01T17:00:00Z,17.6,1023.4,51.6,16.1,11.0,0.0
21,2024-05-01T18:00:00Z,16.1,1023.7,65.3,14.0,10.6,0.0
22,2024-05-01T19:00:00Z,14.0,1023.9,67.9,12.6,9.7,0.0
23,2024-05-01T20:00:00Z,12.6,1024.1,66.3,11.8,9.0,0.0
24,2024-05-01T21:00:00Z,11.8,1024.4,63.9,11.2,8.3,0.0
25,2024-05-01T22:00:00Z,11.2,1024.8,61.3,11.0,7.9,0.0
26,2024-05-01T23:00:00Z,11.0,1025.0,61.8,10.6,7.9,0.0
27,2024-05-02T00:00:00Z,10.6,1025.1,64.0,10.5,7.9,0.0
28,2024-05-02T01:00:00Z,9.7,1025.1,68.4,12.2,7.9,0.0
29,2024-05-02T02:00:00Z,9.0,1024.9,73.0,14.1,7.9,0.0
30,2024-05-02T03:00:00Z,8.3,1024.6,76.2,15.5,7.9,0.0
31,2024-05-02T04:00:00Z,7.9,1024.3,80.5,16.6,8.8,0.0
32,2024-05-02T05:00:00Z,8.8,1024.2,77.2,17.7,10.5,0.0
33,2024-05-02T06:00:00Z,10.5,1023.9,67.5,18.7,12.2,0.0
34,2024-05-02T07:00:00Z,12.2,1023.7,62.1,19.5,14.1,0.0
35,2024-05-02T08:00:00Z,14.1,1023.6,59.0,19.8,15.5,0.0
36,2024-05-02T09:00:00Z,15.5,1023.4,55.5,19.8,16.6,0.0
37,2024-05-02T10:00:00Z,16.6,1022.9,50.5,19.8,17.7,0.0
38,2024-05-02T11:00:00Z,17.7,1022.4,43.5,19.8,18.7,0.0
39,2024-05-02T12:00:00Z,18.7,1022.0,39.3,19.8,17.1,0.0
40,2024-05-02T13:00:00Z,19.5,1021.4,35.2,19.8,14.6,0.0
41,2024-05-02T14:00:00Z,19.8,1020.8,32.7,19.8,12.3,0.0
42,2024-05-02T15:00:00Z,19.8,1020.4,33.1,19.5,10.9,0.0
43,2024-05-02T16:00:00Z,19.5,1020.0,34.5,18.7,9.6,0.0
44,2024-05-02T17:00:00Z,18.7,1019.7,40.2,17.1,8.7,0.0
45,2024-05-02T18:00:00Z,17.1,1019.8,51.3,14.6,7.9,0.0
46,2024-05-02T19:00:00Z,14.6,1020.3,59.5,12.3,7.2,0.0
47,2024-05-02T20:00:00Z,12.3,1020.7,62.5,10.9,6.4,0.0
48,2024-05-02T21:00:00Z,10.9,1020.9,71.3,9.6,5.9,0.0
49,2024-05-02T22:00:00Z,9.6,1021.1,79.4,8.7,5.8,0.0
50,2024-05-02T23:00:00Z,8.7,1021.2,81.7,7.9,5.8,0.0
51,2024-05-03T00:00:00Z,7.9,1021.0,85.4,10.3,5.8,0.0
52,2024-05-03T01:00:00Z,7.2,1020.8,85.8,,,
53,2024-05-03T02:00:00Z,6.4,1020.7,86.5,,,
54,2024-05-03T03:00:00Z,5.9,1020.6,89.1,,,
55,2024-05-03T04:00:00Z,5.8,1020.4,87.2,,,
56,2024-05-03T05:00:00Z,7.5,1020.4,80.4,,,
57,2024-05-03T06:00:00Z,10.3,1020.4,66.0,19.6,10.7,0.0
58,2024-05-03T12:00:00Z,19.6,1018.6,48.5,19.6,17.0,0.0
59,2024-05-03T18:00:00Z,17.0,1015.0,73.2,17.0,9.3,0.0
60,2024-05-04T00:00:00Z,9.6,1016.5,71.9,12.0,7.6,0.0
61,2024-05-04T06:00:00Z,12.0,1016.3,77.3,20.5,12.0,0.0
62,2024-05-04T12:00:00Z,20.5,1015.4,47.4,20.5,17.0,0.0
63,2024-05-04T18:00:00Z,17.0,1013.9,67.1,17.0,9.5,0.0
64,2024-05-05T00:00:00Z,9.5,1015.4,76.0,10.8,7.8,0.0
65,2024-05-05T06:00:00Z,10.8,1017.4,76.1,16.4,10.8,0.0
66,2024-05-05T12:00:00Z,16.4,1017.8,53.3,16.4,14.4,0.0
67,2024-05-05T18:00:00Z,14.4,1016.7,70.9,14.4,8.7,0.0
68,2024-05-06T00:00:00Z,8.9,1018.5,85.7,10.2,6.9,0.0
69,2024-05-06T06:00:00Z,10.2,1019.7,81.9,14.6,10.2,0.0
70,2024-05-06T12:00:00Z,14.6,1018.8,66.1,14.6,12.3,0.0
71,2024-05-06T18:00:00Z,12.3,1017.6,67.7,12.3,7.5,0.0
72,2024-05-07T00:00:00Z,7.5,1020.0,83.2,10.0,5.6,0.0
73,2024-05-07T06:00:00Z,10.0,1022.5,85.6,14.9,10.0,0.0
74,2024-05-07T12:00:00Z,14.9,1018.8,64.5,14.9,12.5,0.0
75,2024-05-07T18:00:00Z,12.5,1018.8,63.1,12.5,7.6,0.0
76,2024-05-08T00:00:00Z,7.6,1024.1,80.6,10.3,6.0,0.0
77,2024-05-08T06:00:00Z,10.3,1025.0,84.2,15.2,10.3,0.0
78,2024-05-08T12:00:00Z,15.2,1016.7,45.5,15.2,12.9,0.0
79,2024-05-08T18:00:00Z,12.9,1018.0,64.5,12.9,6.9,0.0
80,2024-05-09T00:00:00Z,7.0,1021.2,87.3,10.3,7.0,0.0
81,2024-05-09T06:00:00Z,10.3,1017.7,85.0,14.8,10.3,0.0
82,2024-05-09T12:00:00Z,14.8,1019.4,57.2,14.8,13.0,0.0
83,2024-05-09T18:00:00Z,13.0,1017.0,57.2,13.0,7.3,0.0
84,2024-05-10T00:00:00Z,7.5,1018.2,75.7,9.3,5.7,0.0
85,2024-05-10T06:00:00Z,9.3,1019.0,81.3,14.4,9.3,0.0
86,2024-05-10T12:00:00Z,14.4,1018.1,52.2,14.4,13.4,0.0
87,2024-05-10T18:00:00Z,13.4,1017.0,54.4,,,
