,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
53,2024-05-06T14:00:00Z,14.2,1014.7,54.6,,,
54,2024-05-06T15:00:00Z,14.4,1014.8,53.8,,,
55,2024-05-06T16:00:00Z,14.4,1015.1,50.4,,,
56,2024-05-06T17:00:00Z,14.0,1015.4,52.2,,,
57,2024-05-06T18:00:00Z,12.9,1015.9,61.9,13.2,8.4,0.0
58,2024-05-07T00:00:00Z,8.4,1019.0,66.6,8.6,6.8,0.0
59,2024-05-07T06:00:00Z,8.6,1021.1,65.7,14.3,8.6,0.0
60,2024-05-07T12:00:00Z,14.3,1020.8,53.6,14.3,12.0,0.0
61,2024-05-07T18:00:00Z,12.0,1020.6,63.2,12.0,7.4,0.0
62,2024-05-08T00:00:00Z,7.6,1021.5,83.8,10.2,7.0,0.0
63,2024-05-08T06:00:00Z,10.2,1021.8,81.6,14.2,10.2,0.0
64,2024-05-08T12:00:00Z,14.2,1022.1,53.7,14.2,12.0,0.0
65,2024-05-08T18:00:00Z,12.0,1021.5,75.4,12.0,7.7,0.0
66,2024-05-09T00:00:00Z,7.9,1022.0,85.9,9.4,6.7,0.0
67,2024-05-09T06:00:00Z,9.4,1021.5,80.2,14.1,9.4,0.0
68,2024-05-09T12:00:00Z,14.1,1019.2,52.7,14.1,12.5,0.0
69,2024-05-09T18:00:00Z,12.6,1015.9,71.1,12.6,7.4,0.0
70,2024-05-10T00:00:00Z,7.7,1016.7,66.3,8.0,5.7,0.0
71,2024-05-10T06:00:00Z,8.0,1017.7,60.4,13.4,8.0,0.0
72,2024-05-10T12:00:00Z,13.4,1016.1,34.5,13.4,12.3,0.0
73,2024-05-10T18:00:00Z,12.3,1015.2,45.2,12.3,5.2,0.0
74,2024-05-11T00:00:00Z,5.5,1017.4,59.2,7.2,3.5,0.0
75,2024-05-11T06:00:00Z,7.2,1018.2,56.0,12.9,7.2,0.0
76,2024-05-11T12:00:00Z,12.9,1016.4,33.8,12.9,12.1,0.0
77,2024-05-11T18:00:00Z,12.1,1016.3,49.3,12.1,5.5,0.0
78,2024-05-12T00:00:00Z,5.7,1019.1,65.6,8.2,4.1,0.0
79,2024-05-12T06:00:00Z,8.2,1019.4,68.7,14.0,8.2,0.0
80,2024-05-12T12:00:00Z,14.0,1018.7,39.3,14.0,12.5,0.0
81,2024-05-12T18:00:00Z,12.5,1017.7,52.2,12.5,5.5,0.0
82,2024-05-13T00:00:00Z,5.7,1018.8,72.5,8.0,3.7,0.0
83,2024-05-13T06:00:00Z,8.0,1020.0,80.7,13.7,8.0,0.0
84,2024-05-13T12:00:00Z,13.7,1013.7,40.2,13.7,12.6,0.0
85,2024-05-13T18:00:00Z,12.7,1014.4,69.0,12.7,7.5,0.0
86,2024-05-14T00:00:00Z,7.6,1011.3,72.6,8.2,5.6,0.0
87,2024-05-14T06:00:00Z,8.2,1016.6,64.9,,,
