,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
75,2024-05-12T12:00:00Z,14.0,1018.7,39.3,14.0,12.5,0.0
76,2024-05-12T18:00:00Z,12.5,1017.7,52.2,12.5,5.5,0.0
77,2024-05-13T00:00:00Z,5.7,1018.8,72.5,8.0,3.7,0.0
78,2024-05-13T06:00:00Z,8.0,1020.0,80.7,13.7,8.0,0.0
79,2024-05-13T12:00:00Z,13.7,1013.7,40.2,13.7,12.6,0.0
80,2024-05-13T18:00:00Z,12.7,1014.4,69.0,12.7,7.5,0.0
81,2024-05-14T00:00:00Z,7.6,1011.3,72.6,8.2,5.6,0.0
82,2024-05-14T06:00:00Z,8.2,1016.6,64.9,13.4,8.2,0.0
83,2024-05-14T12:00:00Z,13.4,1013.2,64.4,13.4,11.7,0.0
84,2024-05-14T18:00:00Z,11.7,1006.6,71.6,,,
