,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
0,2024-05-03T10:00:00Z,16.9,1019.3,42.4,20.1,17.9,0.0
1,2024-05-03T11:00:00Z,17.9,1018.9,39.2,20.1,18.9,0.0
2,2024-05-03T12:00:00Z,18.9,1018.2,37.8,20.1,18.3,0.0
3,2024-05-03T13:00:00Z,19.5,1017.6,36.5,20.1,16.2,0.0
4,2024-05-03T14:00:00Z,20.0,1017.2,36.8,20.1,14.2,0.0
5,2024-05-03T15:00:00Z,20.1,1017.2,38.1,19.9,12.9,0.0
6,2024-05-03T16:00:00Z,19.9,1016.8,40.3,19.5,11.9,0.0
7,2024-05-03T17:00:00Z,19.5,1016.4,43.8,18.3,10.9,0.0
8,2024-05-03T18:00:00Z,18.3,1016.3,57.9,16.2,10.1,0.0
9,2024-05-03T19:00:00Z,16.2,1016.5,63.6,14.2,9.5,0.0
10,2024-05-03T20:00:00Z,14.2,1016.8,65.1,12.9,8.8,0.0
11,2024-05-03T21:00:00Z,12.9,1016.9,72.9,11.9,8.1,0.0
12,2024-05-03T22:00:00Z,11.9,1016.9,75.3,10.9,8.1,0.0
13,2024-05-03T23:00:00Z,10.9,1017.0,80.2,10.1,8.1,0.0
14,2024-05-04T00:00:00Z,10.1,1016.9,81.2,12.2,8.1,0.0
15,2024-05-04T01:00:00Z,9.5,1016.8,78.0,14.0,8.1,0.0
16,2024-05-04T02:00:00Z,8.8,1016.6,75.3,15.8,8.1,0.0
17,2024-05-04T03:00:00Z,8.1,1016.5,78.7,17.4,8.2,0.0
18,2024-05-04T04:00:00Z,8.2,1016.1,81.2,18.9,9.9,0.0
19,2024-05-04T05:00:00Z,9.9,1016.1,77.6,20.1,12.2,0.0
20,2024-05-04T06:00:00Z,12.2,1015.9,67.3,21.1,14.0,0.0
21,2024-05-04T07:00:00Z,14.0,1015.6,63.1,21.5,15.8,0.0
22,2024-05-04T08:00:00Z,15.8,1015.6,60.3,21.5,17.4,0.0
23,2024-05-04T09:00:00Z,17.4,1015.2,57.8,21.5,18.9,0.0
24,2024-05-04T10:00:00Z,18.9,1015.0,55.4,21.5,19.3,0.0
25,2024-05-04T11:00:00Z,20.1,1014.5,52.8,21.5,18.4,0.0
26,2024-05-04T12:00:00Z,21.1,1013.9,50.0,21.5,17.4,0.0
27,2024-05-04T13:00:00Z,21.5,1013.4,48.7,21.0,16.1,0.0
28,2024-05-04T14:00:00Z,21.0,1013.0,49.4,20.2,14.8,0.0
29,2024-05-04T15:00:00Z,20.2,1013.1,70.9,19.3,13.4,0.0
30,2024-05-04T16:00:00Z,19.3,1012.2,73.8,18.4,13.4,0.0
31,2024-05-04T17:00:00Z,18.4,1011.6,71.2,17.4,12.7,0.0
32,2024-05-04T18:00:00Z,17.4,1011.5,79.4,16.1,12.2,0.0
33,2024-05-04T19:00:00Z,16.1,1011.5,82.7,14.8,11.9,11.4
34,2024-05-04T20:00:00Z,14.8,1011.7,96.9,13.4,11.5,8.5
35,2024-05-04T21:00:00Z,13.4,1011.6,98.8,13.4,11.1,3.7
36,2024-05-04T22:00:00Z,13.4,1011.7,98.6,12.7,11.0,0.0
37,2024-05-04T23:00:00Z,12.7,1011.3,98.3,12.2,10.8,0.0
38,2024-05-05T00:00:00Z,12.2,1011.0,96.4,11.9,10.7,0.0
39,2024-05-05T01:00:00Z,11.9,1010.8,95.7,11.5,10.7,0.0
40,2024-05-05T02:00:00Z,11.5,1010.3,94.8,11.3,10.7,0.0
41,2024-05-05T03:00:00Z,11.1,1010.1,94.7,12.1,10.7,0.0
42,2024-05-05T04:00:00Z,11.0,1010.0,95.1,12.5,10.7,0.0
43,2024-05-05T05:00:00Z,10.8,1010.1,96.4,12.7,10.7,0.0
44,2024-05-05T06:00:00Z,10.7,1010.1,97.7,13.1,10.7,0.0
45,2024-05-05T07:00:00Z,10.7,1009.9,96.4,13.2,11.3,0.0
46,2024-05-05T08:00:00Z,11.3,1009.7,94.0,13.2,12.1,0.0
47,2024-05-05T09:00:00Z,12.1,1009.4,94.3,13.4,12.5,0.0
