Year,Month,Day,LT,LTmin,LTmax,RF,LP,NB,FD,VH,VHmax,VR,FLUXS,FLUXM,JT2,JT5,JT10,JT20,JT50,JT100,GLOB,DIFF,Bal,UV,Bl,Gr,RE,Ir,PAR,Alb,GrMin,Synlig,SD,SDman,NBman,NB2,SDmast
2000,1,1,-4.958069324,-7.619999886,-3.020999908,100,1001.536438,,,9.609562874,,NE,-0.271667391,-3.144298553,-0.186305553,-0.090111114,0.058131944,0.442784727,1.872458339,3.427041769,0.496842623,0.463472098,-0.122393407,7.948352337,,52.55720901,,39.49444199,1.171202421,0.739208341,,,,,,,
2000,1,2,0.649159729,-4.951000214,4.008999825,88.57791901,997.6751709,,,10.15327072,,S,-0.192142799,-2.223875046,-0.136298612,-0.073854163,0.040930554,0.448090285,1.873076439,3.406402826,0.72786355,0.637101352,-2.208157301,6.631490231,,41.17662048,,52.19189453,1.617716908,0.766738474,,,,,,,
2000,1,3,2.128840208,-1.129999995,4.587999821,88.58840179,991.4511719,8.800000191,,4.056868076,7.010000229,S,-0.082797594,-0.958305538,-0.06277778,-0.056965277,0.039444443,0.450430542,1.873270869,3.390569448,0.308101207,0.299980164,-1.795864701,7.36413908,,53.94837952,,38.68748093,0.707367063,0.390313953,,,,,,,
2000,1,4,1.762437463,-3.257999897,4.389999866,67.33312225,986.9593506,2.099999905,,3.965923548,8.770000458,SW,-0.067245901,-0.778309047,-0.043131944,-0.029993055,0.082395837,0.467743069,1.917124987,3.393277884,1.221025229,1.070178509,-4.827072144,5.081467152,,19.45164108,,75.46688843,2.487304926,0.47789824,,,,,,,
2000,1,5,0.556881964,-3.631000042,4.385000229,98.2270813,993.3098755,1.200000048,,2.710194349,7.699999809,S,-0.217546508,-2.517899275,-0.043027777,-0.023229167,0.104138888,0.4754861,1.922430515,3.36094451,0.822103798,0.717401326,-0.441973805,5.955525398,,46.14287186,,47.90161133,1.675298929,0.169297591,,,,,,,
2000,1,6,5.061513901,1.684000015,6.349999905,92.21118164,986.2632446,1.5,,7.457465172,10.97000027,S,-0.121842898,-1.410218716,-0.038368054,-0.018652778,0.123486109,0.490493059,1.909111142,3.330749989,0.078688204,0.045667388,-1.16298306,,,,,,0.190366209,0.802313447,,,,,,,
2000,1,7,3.523937464,0,5.743999958,80.11631775,990.6724243,4.199999809,,6.382819653,11.14999962,S,-0.084198296,-0.974517345,-0.031229166,-0.0129375,0.160944447,0.498055547,1.915479183,3.282041788,0.382810205,0.425195187,-1.38851881,5.570384502,,24.79933929,,69.63027191,0.574616373,0.031174721,,,,,,,
2000,1,8,4.983319283,3.273000002,6.397999763,84.67368317,984.1404419,,,7.085534573,10.51000023,S,-0.089633703,-1.037427068,0.011083334,0.008583333,0.203888893,0.509145856,1.881020784,3.243541718,1.204636216,0.541791379,-2.955289841,5.317804337,,31.75889587,,62.92329788,2.642034054,0.219674781,,,,,,,
2000,1,9,1.787513852,-2.788000107,3.657999992,88.9458313,997.9005737,,,3.598124981,7.130000114,S,-0.168165296,-1.946357608,-0.012583333,0.04498611,0.216506943,0.527506948,1.844215274,3.232882023,1.344312549,0.631367862,-4.284151554,4.939654827,,20.35798454,,74.70236206,2.76928854,0.248448014,,,,,,,
2000,1,10,-0.284708351,-4.59499979,4.234000206,92.24930573,1009.606934,0.5,,3.331666708,8.119999886,S,-0.202247396,-2.340826273,-0.02673611,0.07346528,0.219263896,0.53393054,1.828492999,3.124798536,1.583876371,0.954611778,0.052752599,3.876059771,,44.32819366,,51.79574585,2.475149393,0.086900331,,,,,,,
2000,1,11,3.670048714,2.209000111,4.896999836,95.21250153,1007.119446,0,,3.898812532,8.470000267,S,-0.206170812,-2.386236191,-0.019076388,0.099409722,0.253215283,0.551534712,1.866527796,3.171923637,1.098340154,0.80524528,-2.365274906,5.701731205,,34.39753723,,59.90073395,2.312035084,0.242092744,,,,,,,
2000,1,12,3.324534655,2.141000032,4.755000114,99.90972137,999.7440796,1.100000024,,2.351229191,6.630000114,S,-0.159733802,-1.848770857,-0.002833333,0.164819449,0.309187502,0.565020859,1.838701367,3.150215387,0.624228001,0.63508606,0.243822604,7.383167744,,43.39712906,,49.21970749,1.295566201,0.177751392,,,,,,,
2000,1,13,1.307430506,-0.085000001,3.835999966,96.3381958,1002.571472,0.100000001,,1.738763928,4.232999802,N,-0.164273709,-1.901315928,0.047944445,0.239347219,0.373263896,0.696451366,1.846583366,3.113229275,0.474395961,0.48050037,-0.227479205,7.405458927,,51.15423203,,41.44031525,1.001508594,0.242618814,,,,,,,
2000,1,14,-1.601520896,-6.781000137,0.509000003,75.98291779,1014.500366,0,,2.590979099,4.535999775,N,-0.200212792,-2.31727767,0.029833334,0.182736114,0.310069442,0.548166692,1.87790966,3.107618093,0.852478802,0.631083906,-3.355789423,7.736145496,,39.82993317,,52.433918,1.866572499,0.201160207,,,,,,,
2000,1,15,-4.832847118,-7.909999847,-1.236999989,97.16527557,1015.957642,,,0.784298599,2.467999935,E,-0.228431106,-2.64387846,-0.158937499,0.085326388,0.25977084,0.542124987,1.836152792,3.079013824,1.394377708,0.722956479,-0.845264435,4.64891243,,37.9040451,,57.44704437,2.54415226,0.121008381,,,,,,,
2000,1,16,-1.319062471,-5.677000046,2.691999912,95.8236084,1004.947998,,,1.358534694,3.937999964,SE,-0.244710594,-2.832298517,-0.326791674,0.065638885,0.179590285,0.506479144,1.891923666,3.057479143,0.611334026,0.536227286,-0.581409037,8.056806564,,40.9063797,,51.03681564,1.437804103,0.284588158,,,,,,,
2000,1,17,6.44820118,-0.533999979,9.859999657,50.18152618,994.2150269,1.299999952,,4.691409588,10.14000034,NW,-0.214686289,-2.484795094,-0.146784723,0.018993055,0.24134028,0.49123612,1.878437519,3.091270924,1.75298214,0.375068188,-3.646136999,4.537730217,,32.3918457,,63.07042694,3.743696451,-0.056555972,,,,,,,
2000,1,18,2.762312412,0.342999995,4.653999805,43.25368118,1001.425476,0,,5.380826473,8.75,N,-0.232004121,-2.685232639,-0.19573611,-0.058763888,0.2893264,0.490999997,1.914180517,3.07371521,1.817386746,0.38418895,-5.329990387,4.626610279,,30.14844704,,65.22493744,3.685731649,0.22149618,,,,,,,
2000,1,19,-2.186034679,-4.659999847,2.77699995,70.14722443,1008.963196,0,,1.010284662,3.832999945,E,-0.662008524,-7.662135601,-0.683638871,-0.104652777,0.220958337,0.443166673,1.887076378,3.023139,1.37831223,1.087658286,-2.740340948,5.415014267,,26.21841812,,68.36656952,2.734003782,0.238171741,,,,,,,
2000,1,20,0.301930547,-3.661999941,5.014999866,75.44889069,997.269165,0,,1.848104119,6.066999912,E,-0.664754689,-7.693920135,-0.847895801,-0.366777778,0.143270835,0.356916666,1.807722211,3.028687477,0.93412441,0.750199676,-1.926065922,7.776737213,,42.9454155,,49.27784729,2.103785276,0.194772363,,,,,,,
2000,1,21,-3.991451263,-7.53000021,-1.922999978,62.84486008,1005.384277,0.200000003,,3.18829155,6.419000149,N,-0.956799626,-11.07406902,-1.353861094,-0.652645826,-0.035812501,0.275361121,1.78386116,3.015020847,2.095839024,0.73226279,-3.758334637,4.597108841,,20.87670135,,74.52619171,4.130268097,0.251708478,,,,,,,
2000,1,22,-5.506569386,-10.94999981,-4.342999935,99.37708282,1000.134705,,,1.385701418,3.653000116,SE,-0.408930302,-4.732989788,-0.84531945,-0.59692359,-0.202875003,0.191194445,1.705951452,2.988444328,0.779071808,0.793216586,0.068155199,7.761929512,,48.55084991,,43.68722153,1.811101198,0.912294149,,,,,,,
2000,1,23,-12.74951363,-16.76000023,-8.170000076,97.31735992,1008.455566,,,0.986097217,3.483999968,NE,-0.288671702,-3.341107607,-0.669833302,-0.457291663,-0.215729162,0.148249999,1.591145873,2.925409794,1.452190876,1.132029772,0.041988,7.784225464,,49.16192627,,43.05384445,4.128054142,0.931133389,,,,,,,
2000,1,24,-10.98946476,-16.12999916,-6.046000004,99.4229126,1007.578491,9,,1.139111161,7.170000076,NE,-0.312042296,-3.611600637,-0.734583318,-0.504493058,-0.274416655,0.130756944,1.562083364,2.885402679,1.939775944,1.316200614,-0.813841224,6.194849491,,34.52965546,,59.27549744,4.22899437,0.660393,,,,,,,
2000,1,25,-8.272506714,-11.56000042,-5.008999825,99.6526413,1006.02533,0,,0.676006973,2.114000082,NE,-0.311187595,-3.601708412,-0.757166684,-0.530763865,-0.285555571,0.086534724,1.528138876,2.821819305,2.375203371,1.606024265,-1.010333419,5.33317709,,30.99827576,,63.66854858,5.018057346,0.764464259,,,,,,,
2000,1,26,-6.961708546,-10.97000027,-3.075999975,100,1001.319153,0,,0.806118071,2.572999954,E,-0.316116303,-3.658753395,-0.822687507,-0.60355556,-0.325888902,0.032131944,1.484680533,2.755277872,1.400126934,1.231675506,-0.217082396,6.48596859,,42.77243042,,50.74160004,3.002957344,0.687238932,,,,,,,
2000,1,27,-1.140687466,-6.28399992,3.506000042,85.98278046,991.0286255,0.200000003,,3.082826376,7.159999847,E,-0.29375729,-3.399968624,-0.780736089,-0.59505558,-0.378965288,0.022569444,1.48146534,2.729340315,1.288730383,1.141285896,-2.146761656,7.800653458,,47.50829315,,44.6910553,2.808885574,0.615757227,,,,,,,
2000,1,28,-1.900145888,-6.777999878,0.651000023,77.77381897,982.8051147,0,,2.116381884,4.256999969,SE,-0.290709913,-3.364697933,-0.743027806,-0.555034697,-0.309937507,0.035756946,1.489659667,2.731562614,1.613687992,1.60413003,-1.659799218,6.40194416,,40.45640564,,53.14164734,3.262115479,0.701619267,,,,,,,
2000,1,29,2.946208239,0.630999982,4.964000225,92.73201752,951.5239868,9.899999619,,6.108805656,10.69999981,S,-0.030489899,-0.352892339,-0.296868056,-0.325930566,-0.245180547,0.055208333,1.440006971,2.688333273,0.693324566,0.58734709,-0.807744026,6.047470093,,39.72183228,,54.23069763,1.621576786,0.243633062,,,,,,,
2000,1,30,0.077312469,-4.47300005,3.917999983,48.37173462,970.1064453,0,,4.740125179,10.63000011,NW,-0.185225695,-2.143815994,-0.43060416,-0.226423606,-0.124430552,0.096888885,1.427916646,2.649874926,2.867025614,0.886199236,-4.044564247,4.500315666,,28.13468552,,67.36499786,5.693771362,0.310709745,,,,,,,
2000,1,31,-2.851437569,-5.301000118,-0.319999993,59.03423691,986.3519287,0,,2.756416559,7.03000021,SW,-0.846853197,-9.801541328,-1.436243057,-0.854652762,-0.404861122,0.060256943,1.447277784,2.62990284,3.029086113,0.778747559,-3.525685072,4.481826782,,27.64531136,,67.87286377,6.178749561,0.238967329,,,,,,,
2000,2,1,-5.167430401,-8.579999924,-2.288000107,86.26506805,990.4907837,0,,1.066652775,2.713000059,E,-0.931522548,-10.78151035,-1.936465263,-1.379423618,-0.853527784,-0.040944446,1.404173613,2.625499964,1.783581614,1.501140118,-1.291213751,5.042090893,,32.66679764,,62.29111481,3.462894678,0.147014633,,,,,,,
2000,2,2,-3.21250701,-6.084000111,0.751999974,97.80555725,979.7009277,2.900000095,,1.754583359,3.762000084,S,-0.418778986,-4.846979141,-1.200333357,-0.968250036,-0.686236084,-0.081305556,1.393430591,2.608145714,2.112214804,1.555459976,-1.067054987,6.464712143,,35.56848145,,57.9668045,4.452659607,0.790805161,,,,,,,
2000,2,3,-4.423812389,-10.55000019,1.758000016,78.18062592,1001.864929,0,,1.774354219,5.032999992,NE,-0.536453128,-6.208947659,-1.424861073,-1.116250038,-0.830743074,-0.121687502,1.351999998,2.563909769,3.291586399,1.047014952,-3.224101782,4.921638966,,25.44892502,,69.62943268,6.829719067,0.613326609,,,,,,,
2000,2,4,2.85649991,-1.373000026,5.587999821,91.94721985,992.8095703,0,,4.380326271,10.11999989,S,0.049569897,0.5737257,-0.542291641,-0.63163197,-0.569715261,-0.156923607,1.266687512,2.527645826,1.927843928,1.532012463,-1.463054419,6.524594784,,42.06023788,,51.41516876,4.233678818,0.234566733,,,,,,,
2000,2,5,2.337041616,-1.835000038,6.55700016,97.94166565,996.4562378,,,1.549736142,4.762000084,S,0.1548177,1.791871548,-0.336416662,-0.340743065,-0.263486117,-0.118270837,1.236416698,2.520305634,1.949497819,1.592972159,0.234772801,4.759348869,,36.23241043,,59.00824356,4.057938576,0.208763897,,,,,,,
2000,2,6,4.980333328,3.207000017,7.880000114,86.27458191,991.2574463,,,4.802791595,7.710000038,S,0.075805798,0.877381921,-0.164590284,-0.23077777,-0.148548603,-0.087020829,1.25451386,2.499867916,3.289087772,1.196580529,-1.735805511,4.686643124,,31.89751244,,63.41584396,6.949654102,0.241668031,,,,,,,
2000,2,7,4.732451439,2.436000109,6.397999763,82.22409821,977.7775269,3,,6.786145687,10,S,0.083127305,0.962121546,-0.107395835,-0.141590282,-0.052958332,-0.075319447,1.265930533,2.445048571,1.758542418,1.214601755,-1.088420987,6.985523701,,41.91897964,,51.09549713,3.919527292,0.266335547,,,,,,,
2000,2,8,0.69377774,-2.244999886,4.431000233,89.24430847,974.8866577,0,,1.121145844,3.720000029,E,0.081344098,0.941482604,-0.084979169,-0.116979167,0.017145833,-0.058041666,1.240854144,2.448132038,3.543246031,1.546464443,-1.544183969,4.778296471,,32.65855026,,62.56315613,7.355037689,0.216269821,,,,,,,
2000,2,9,-0.179173604,-3.453000069,4.137000084,75.74028015,983.3428955,0,,1.885111094,4.114999771,N,0.0562554,0.651104152,-0.095652781,-0.102638885,0.087638892,-0.041173611,1.249236107,2.424312592,3.128822327,2.034887552,-1.936525106,4.824090004,,37.21279144,,57.96311569,6.40375948,0.258155793,,,,,,,
2000,2,10,3.384138823,-2.161000013,5.026000023,90.39492798,983.5055542,0,,6.742298603,12.10999966,S,0.0099,0.114583328,-0.173111111,-0.123868056,0.032972224,-0.02275,1.237993002,2.403402805,0.441228598,0.44948107,-1.460272193,7.036896706,,47.40059662,,45.56250763,0.932454586,0.109102622,,,,,,,
2000,2,11,3.908173561,1.138000011,7.599999905,67.87889099,984.125,1.200000048,,5.084610939,8.170000076,SW,0.0387831,0.448878467,-0.104340278,-0.108458333,-0.0298125,-0.002083333,1.278513908,2.391624928,4.286716461,1.166997075,-3.59472537,4.447179794,,28.8961525,,66.65666962,8.764479637,0.250826091,,,,,,,
2000,2,12,3.735277891,0.75,5.09100008,97.9236145,988.0336914,,,6.774486065,11.02000046,S,0.041784298,0.483614594,-0.075270832,-0.093423612,-0.041361112,0.025354167,1.287451386,2.358513832,0.473829031,0.507631302,-0.421854615,6.913126945,,39.4381485,,53.6487236,0.960782409,0.110856451,,,,,,,
2000,2,13,1.483305573,-0.254999995,4.447999954,71.80548859,983.237793,,,4.791763783,7.440000057,S,0.0205545,0.237899303,-0.072590277,-0.075840279,0.075055555,0.038368054,1.245569468,2.340610981,3.245416641,1.683006883,-3.801670313,5.06140852,,35.22390366,,59.71468353,6.596630096,0.258643866,,,,,,,
2000,2,14,0.138145834,-1.707000017,3.569000006,51.66548538,995.737915,10.19999981,,2.757541656,5.754000187,NW,0.0100389,0.11619097,-0.082055554,-0.078479163,-0.002916667,0.061791666,1.218999982,2.305416584,5.012091637,1.155024648,-3.173683167,4.307674885,,28.48128319,,67.21103668,9.976135254,0.237995252,,,,,,,
2000,2,15,-0.142756954,-3.765000105,3.614000082,94.25694275,985.8348389,2.599999905,,1.459256887,3.025000095,S,-0.0129936,-0.150388882,-0.11486806,-0.0841875,0.069319442,0.075826392,1.245083332,2.312930584,4.00318861,2.099731445,-2.142142057,5.600030899,,38.22879791,,56.1711731,8.369560242,0.694941401,,,,,,,
2000,2,16,-4.685958385,-10.32999992,-1.253999949,96.45347595,983.7514038,0,,1.300576329,3.305999994,NE,-0.0639522,-0.740187526,-0.249618053,-0.085874997,0.077409722,0.089701392,1.248076439,2.326472282,5.729139805,1.716845632,-0.505097985,4.241034508,,32.51314545,,63.24581909,10.16102505,0.548960507,,,,,,,
2000,2,17,-4.809819698,-10.43000031,0.672999978,89.15396118,990.6067505,0,,1.184993029,3.072999954,SE,-0.2580975,-2.987239599,-0.490138888,-0.188374996,-0.03672222,0.099611111,1.255743027,2.300020933,5.786201954,1.506306171,-1.949161172,4.305881023,,31.16245651,,64.53166199,10.85757065,0.617216885,,,,,,,
2000,2,18,-3.56004858,-4.927999973,-2.545000076,95.1305542,993.3771973,0.100000001,,1.650965333,2.99000001,N,-0.348464698,-4.033156395,-0.493965268,-0.312034726,0.0226875,0.101770833,1.239020824,2.279395819,1.944014907,1.960728288,-0.042520195,7.549262524,,46.18730164,,46.26343918,4.390530586,0.678592324,,,,,,,
2000,2,19,-6.639722347,-12.05000019,-2.140000105,93.55278015,1000.551392,,,1.255993128,2.802999973,N,-0.428220004,-4.956250191,-0.61313194,-0.358847231,-0.080375001,0.097472221,1.250548601,2.279430628,3.207873106,2.413861513,-0.860731781,5.96544838,,39.96506882,,54.06947708,6.925400734,0.793959379,,,,,,,
2000,2,20,-6.966458321,-13.28999996,2.088000059,77.55728912,1012.15625,,,1.052423596,3.095000029,NE,-0.874998331,-10.12729549,-1.099756956,-0.668923616,-0.235305548,0.09059722,1.282111168,2.257833242,6.65024519,1.780791402,-1.886887193,4.042217731,,31.58761787,,64.37016296,12.27138519,0.576397479,,,,,,,
2000,2,21,-5.529437542,-12.02000046,0.134000003,81.29888916,1013.468079,0.100000001,,1.630499959,3.75999999,S,-0.872847021,-10.10239601,-1.312277794,-0.922229171,-0.43210417,0.030861111,1.25715971,2.247159719,6.152802944,1.430680394,-3.191298008,4.583579063,,29.88016891,,65.53624725,12.75212669,0.595804334,,,,,,,
2000,2,22,-0.734770834,-2.099999905,0.958000004,94.59791565,1009.342346,0.100000001,,1.685618043,3.35800004,S,-0.296383202,-3.430361271,-0.72299999,-0.610805571,-0.351902783,-0.008076389,1.228020787,2.240840197,2.617806435,2.444344044,-0.162751794,6.448207378,,44.0478363,,49.50395584,5.770995617,0.64363879,,,,,,,
2000,2,23,-2.078666687,-4.083000183,1.039999962,90.18402863,1011.205566,0,,2.058493137,5.193999767,N,-0.251674503,-2.912899256,-0.578888893,-0.46005556,-0.310812503,-0.010881945,1.174243093,2.212249994,1.975155711,1.893974066,-0.72081238,6.913764,,46.35326004,,46.73297501,4.554305077,0.657392025,,,,,,,
2000,2,24,-0.604493082,-4.276000023,1.50999999,98.3638916,994.0601196,4.900000095,,3.124249935,6.84100008,SE,-0.180784211,-2.092409849,-0.495812505,-0.418687493,-0.233416662,-0.007236111,1.196041703,2.203243017,2.976402521,2.467936277,-0.526507199,6.136629581,,45.51096725,,48.35240555,7.237535477,0.941360533,,,,,,,
2000,2,25,-2.186416626,-7.650000095,2.721999884,92.06666565,994.1873779,7.5,,1.88009727,4.802999973,S,-0.207564607,-2.402368069,-0.524048626,-0.401250005,-0.208069444,-0.000465278,1.123861074,2.192229033,5.680994034,4.018357754,-0.845143199,5.318575859,,37.07435608,,57.60707092,11.62820721,0.724074364,,,,,,,
2000,2,26,-0.826562464,-8.470000267,3.434999943,94.45694733,1004.642395,,,1.936833382,3.809999943,SE,-0.215403304,-2.493093729,-0.54086113,-0.42034027,-0.214902773,0.000486111,1.124395847,2.181138992,2.325417519,2.220323324,-0.725357354,6.748852253,,46.04904556,,47.20210266,5.164875507,0.710212529,,,,,,,
2000,2,27,2.866708279,-1.680999994,4.926000118,98.80486298,995.3434448,,,7.326117992,11.97000027,S,-0.010381801,-0.120159738,-0.309548616,-0.310034722,-0.164277777,0.0059375,1.130041718,2.155270815,0.972472191,0.981833577,0.029901002,7.338286877,,52.56699753,,40.09471512,2.397826672,0.76540041,,,,,,,
2000,2,28,3.962027788,1.305999994,5.181000233,93.09166718,980.0751343,1.299999952,,5.357284546,8.25,S,0.089285098,1.03339231,-0.115916669,-0.175270826,-0.118222222,0.003875,1.146451354,2.133388758,3.324843407,2.975305319,-0.043546204,5.666088581,,44.60877228,,49.72513962,7.228537083,0.228620514,,,,,,,
2000,2,29,2.576736212,1.32099998,4.397999763,93.13541412,979.7677002,10.39999962,,6.227125168,9.399999619,S,0.082410604,0.953826368,-0.102597222,-0.13866666,-0.103187501,0.015805556,1.142576337,2.107472181,3.424717426,2.652510405,0.01455539,5.051785946,,36.53724289,,58.41097641,7.147220135,0.206836984,,,,,,,
2000,3,1,2.686270952,0.550999999,6.465000153,79.2555542,971.3810425,0.699999988,,2.136069298,5.370999813,NW,0.079847999,0.924166679,-0.079513893,-0.114951387,-0.045027778,0.028756944,1.153944492,2.098527908,6.968477726,2.183801174,0.967958987,4.541296005,,38.71928024,,56.73942947,14.34533691,0.228552207,,,,,,,
2000,3,2,0.669506967,-1.784999967,3.624000072,56.52645874,984.7454224,0,,3.303201437,5.923999786,NW,0.0836775,0.968489587,-0.063013889,-0.092569441,-0.043333333,0.04904861,1.126520872,2.088062525,7.775054455,2.343708038,0.005593203,4.375115395,10.05534077,18.24605942,5.878065586,61.4454155,15.10939026,0.244062424,,,,,,,
2000,3,3,-0.375743061,-2.963000059,2.063999891,81.10041809,962.6868896,19.60000038,,4.159444332,8.329999924,NW,0.152409285,1.763996482,-0.047812499,-0.067055553,-0.031486113,0.074319445,1.154423594,2.074055672,7.131506443,2.582429647,-2.094864607,5.521450996,13.94532394,19.683218,5.787951469,55.06204987,15.43148041,0.789230049,,,,,,,
2000,3,4,-1.389201403,-5.331999779,1.381999969,42.0625,986.3687744,,,4.394249916,8.100000381,NW,0.0312231,0.361378461,-0.047770832,-0.059388887,-0.021722222,0.08520139,1.180861115,2.064041615,8.226365089,3.069402456,-2.928637743,5.012979507,11.02105045,18.93096733,6.68890667,58.34609222,16.85320663,0.802753925,,,,,,,
2000,3,5,-1.659645915,-8.5,2.403000116,46.89159775,1001.610046,,,2.996138811,6.967999935,NW,0.0121026,0.140076384,-0.07377778,-0.060618054,0.009194445,0.092395835,1.152833343,2.06112504,8.48839283,3.589543343,-2.954981565,4.956280708,9.452407837,18.81418991,7.30519104,59.47193527,17.34932899,0.736451745,,,,,,,
2000,3,6,5.223590374,0.629999995,9.760000229,77.55555725,982.2178955,0.100000001,,6.99343729,10.96000004,S,0.0125457,0.145204857,-0.08142361,-0.06933333,-0.003020833,0.095444448,1.164236069,2.05851388,6.022278309,,-0.883104026,5.560991764,14.36839676,21.97219658,6.337388515,51.76102829,13.20654488,0.621414363,,,,,,,
2000,3,7,4.149576187,-1.97300005,7.380000114,48.28013992,985.5560303,0,,3.983368158,9.840000153,V,0.020727001,0.239895836,-0.06813889,-0.074979164,0.083916664,0.097131945,1.161298633,2.042361021,6.205159664,,-0.729328871,5.014275551,11.59954834,20.14928818,6.98450613,56.25238037,12.7387991,0.294449687,,,,,,,
2000,3,8,-1.222416639,-3.315999985,-0.143000007,92.69791412,984.9993896,0,,1.367819428,3.855999947,N,0.0113823,0.131739587,-0.065451391,-0.070444442,0.087423615,0.101541668,1.172027826,2.014770746,2.939845085,2.854743004,0.007612193,6.739477158,21.1591568,22.73495293,5.975560188,43.39085388,7.056529045,0.397245824,,,,,,,
2000,3,9,-1.202270865,-6.493999958,2.239000082,64.5092392,994.9573975,6.400000095,,3.119680405,6.651000023,NW,0.0065751,0.076100692,-0.071541667,-0.070513889,0.032076389,0.100180559,1.142784715,2.004652739,8.749744415,4.113670826,-1.530189633,5.215366364,5.360379696,26.69465828,6.088451862,56.64114761,18.48895645,0.802433789,,,,,,,
2000,3,10,-1.808805585,-8.779999733,2.499000072,55.01097107,1005.543518,0,,2.121111155,4.315000057,NW,-0.013910401,-0.160999998,-0.088895835,-0.06088889,0.076715276,0.109208331,1.162819386,1.996937513,8.10436058,5.461849689,-1.50255239,5.174236774,10.17800045,20.50311089,6.446220398,57.69842911,16.9059391,0.714416742,,,,,,,
2000,3,11,-1.478027821,-8.180000305,2.993000031,82.48805237,999.8743896,0,,2.300194502,4.498000145,E,-0.0360105,-0.416788191,-0.115486108,-0.078374997,0.034625001,0.109381944,1.179479122,1.995645881,9.573495865,3.418702364,-1.855363846,5.117215633,9.740680695,21.67411995,7.983751297,55.48423004,20.40950966,0.823378205,,,,,,,
2000,3,12,-2.271423578,-9.390000343,3.286000013,88.65958405,1005.759033,0,,1.489437461,3.431999922,S,-0.0585609,-0.677788198,-0.146152779,-0.079694442,0.039250001,0.122902781,1.171895862,1.990145802,9.939903259,3.22484684,-1.059714079,4.871395588,8.280976295,22.74212646,8.020298958,56.08520508,21.35243225,0.701177418,,,,,,,
2000,3,13,2.192472219,-1.222000003,5.388000011,95.94409943,996.4920654,3.099999905,,2.980055571,6.136000156,S,-0.043645803,-0.505159736,-0.113548614,-0.087180555,0.04732639,0.1229375,1.175548553,1.987819433,4.422630787,4.231817722,0.610817969,5.970681667,15.01853848,25.04478645,7.814342499,46.15165329,10.38238144,0.656342208,,,,,,,
2000,3,14,2.546972275,-0.913999975,5.985000134,54.39708328,987.0916748,0,,4.281041622,7.190000057,SW,-0.029579099,-0.342350692,-0.091548614,-0.077729166,0.040145833,0.129854172,1.197888851,2.007236004,8.519016266,4.878314018,0.683183372,4.742963314,11.2902441,19.9801178,7.603858948,56.3828125,17.74027824,0.277127951,,,,,,,
2000,3,15,0.343840271,-5.204999924,4.107999802,49.75097275,999.3846436,0,,2.44864583,6.59499979,N,-0.143020496,-1.655329823,-0.185798615,-0.093555555,0.031604167,0.140923604,1.168229222,1.967000008,11.13913918,2.667626619,2.650874376,4.278740406,9.715343475,19.05458832,6.608154297,60.34317398,22.67229271,0.242772847,,,,,,,
2000,3,16,-0.323201358,-4.083000183,4.43599987,75.07263947,1007.853455,0,,1.861777782,5.447000027,N,-0.186602697,-2.159753561,-0.23538889,-0.122131944,0.195076391,0.135479167,1.182722211,1.982034683,6.992640495,5.578449726,2.136339664,5.254066467,12.30405617,21.78566933,6.921591282,53.73461914,15.16508102,0.203547314,,,,,,,
2000,3,17,0.382527798,-1.386999965,2.381000042,92.7638855,1011.613892,0.5,,1.006305575,2.102999926,N,-0.064812295,-0.750142336,-0.117659725,-0.106763892,0.088034719,0.146027774,1.171465278,1.975756884,4.013543606,3.882997513,2.192390919,5.702457428,14.0814352,24.61582565,7.557301998,48.04298401,9.231664658,0.233993143,,,,,,,
2000,3,18,2.717548609,-2.101000071,8.199999809,73.91229248,1015.360413,,,2.509548664,8.430000305,N,-0.038691599,-0.447819442,-0.10288889,-0.09203472,0.062354166,0.145256937,1.166229129,1.956069469,11.20927334,2.312382936,4.425750732,4.238303661,11.25038052,19.59881783,6.793566704,58.11893463,23.14581299,0.251362592,,,,,,,
2000,3,19,1.668951392,-3.464999914,6.894000053,81.59638977,1012.939575,,,1.40337503,2.950999975,S,-0.022674901,-0.262440979,-0.088930555,-0.083868057,0.382444441,0.148874998,1.161000013,1.951333284,3.313797235,3.183513403,0.561942577,5.902667046,13.55712128,23.36250687,8.053947449,49.12376022,7.427635193,0.140483022,,,,,,,
2000,3,20,8.470868111,3.506000042,14.84000015,61.13729095,1003.141663,0.100000001,,4.34900713,9.25,S,-0.0076725,-0.088802084,-0.076951385,-0.08523611,0.241152778,0.146645829,1.166152835,1.929548621,11.99909878,2.910717726,4.588727474,4.101023197,12.00613594,20.36249352,6.86519146,56.66516113,25.70218849,0.237520546,,,,,,,
2000,3,21,5.202847004,-0.277999997,10.27999973,68.01750183,1000.565918,0,,2.693319321,7.940000057,S,0.145092309,1.679309011,0.034506943,-0.086854167,0.327597231,0.145888895,1.162145853,1.919395804,9.882963181,4.66168642,3.33466506,4.602374554,11.61789322,21.68961334,6.675077438,55.41504288,21.24446106,0.216754034,,,,,,,
2000,3,22,3.095131874,-3.530999899,8.050000191,59.31007004,998.7431641,0,,2.82080555,6.005000114,SW,0.125033692,1.447149277,0.038694445,-0.073652782,0.282999992,0.15572916,1.149437547,1.912520885,12.44311237,3.120397568,3.799618006,4.242732525,10.56964397,19.59195518,6.677525997,58.91814423,25.90019035,0.227287054,,,,,,,
