,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
0,2024-05-06T21:00:00Z,10.0,1017.1,65.0,9.7,7.3,0.0
1,2024-05-06T22:00:00Z,9.7,1017.8,61.3,9.5,6.8,0.0
2,2024-05-06T23:00:00Z,9.5,1018.5,62.4,9.1,6.8,0.0
3,2024-05-07T00:00:00Z,9.1,1019.2,64.5,9.0,6.8,0.0
4,2024-05-07T01:00:00Z,8.5,1019.8,68.2,10.2,6.8,0.0
5,2024-05-07T02:00:00Z,8.0,1020.1,70.6,11.3,6.8,0.0
6,2024-05-07T03:00:00Z,7.3,1020.5,74.7,12.2,6.8,0.0
7,2024-05-07T04:00:00Z,6.8,1020.8,78.4,13.2,7.6,0.0
8,2024-05-07T05:00:00Z,7.6,1020.9,78.2,14.1,9.0,0.0
9,2024-05-07T06:00:00Z,9.0,1021.1,64.7,14.7,10.2,0.0
10,2024-05-07T07:00:00Z,10.2,1021.3,64.5,14.8,11.3,0.0
11,2024-05-07T08:00:00Z,11.3,1021.6,66.2,14.8,12.2,0.0
12,2024-05-07T09:00:00Z,12.2,1021.9,68.1,14.8,13.2,0.0
13,2024-05-07T10:00:00Z,13.2,1021.8,67.8,14.8,14.1,0.0
14,2024-05-07T11:00:00Z,14.1,1021.8,65.9,14.8,13.4,0.0
15,2024-05-07T12:00:00Z,14.7,1021.7,62.9,14.8,12.4,0.0
16,2024-05-07T13:00:00Z,14.8,1021.7,60.1,14.6,11.5,0.0
17,2024-05-07T14:00:00Z,14.6,1021.6,59.0,14.5,10.4,0.0
18,2024-05-07T15:00:00Z,14.5,1021.6,58.1,14.1,9.8,0.0
19,2024-05-07T16:00:00Z,14.1,1021.6,56.3,13.4,9.4,0.0
20,2024-05-07T17:00:00Z,13.4,1021.7,55.5,12.4,8.9,0.0
21,2024-05-07T18:00:00Z,12.4,1021.9,57.2,11.5,8.7,0.0
22,2024-05-07T19:00:00Z,11.5,1022.0,64.4,10.4,8.3,0.0
23,2024-05-07T20:00:00Z,10.4,1022.1,76.1,9.8,8.1,0.0
24,2024-05-07T21:00:00Z,9.8,1022.2,80.6,9.4,7.8,0.0
25,2024-05-07T22:00:00Z,9.4,1022.5,83.2,8.9,7.8,0.0
26,2024-05-07T23:00:00Z,8.9,1022.5,87.6,8.7,7.8,0.0
27,2024-05-08T00:00:00Z,8.7,1022.6,90.8,10.4,7.8,0.0
28,2024-05-08T01:00:00Z,8.3,1022.7,94.3,12.4,7.8,0.0
29,2024-05-08T02:00:00Z,8.1,1022.9,96.4,14.0,7.8,0.0
30,2024-05-08T03:00:00Z,7.8,1023.0,97.1,15.1,8.0,0.0
31,2024-05-08T04:00:00Z,8.0,1023.3,98.1,15.8,8.7,0.0
32,2024-05-08T05:00:00Z,8.7,1023.5,94.9,16.2,10.4,0.0
33,2024-05-08T06:00:00Z,10.4,1023.8,80.2,16.2,12.4,0.0
34,2024-05-08T07:00:00Z,12.4,1023.9,70.1,16.2,14.0,0.0
35,2024-05-08T08:00:00Z,14.0,1024.1,64.3,16.2,15.0,0.0
36,2024-05-08T09:00:00Z,15.1,1024.2,60.4,16.2,14.6,0.0
37,2024-05-08T10:00:00Z,15.8,1024.1,57.9,16.2,13.8,0.0
38,2024-05-08T11:00:00Z,16.2,1024.2,55.2,16.0,12.9,0.0
39,2024-05-08T12:00:00Z,16.0,1024.3,54.3,15.4,11.9,0.0
40,2024-05-08T13:00:00Z,15.4,1024.5,54.9,15.0,10.6,0.0
41,2024-05-08T14:00:00Z,15.0,1024.9,63.5,14.6,9.6,0.0
42,2024-05-08T15:00:00Z,14.6,1025.0,64.2,13.8,9.0,0.0
43,2024-05-08T16:00:00Z,13.8,1025.1,64.7,12.9,8.5,0.0
44,2024-05-08T17:00:00Z,12.9,1025.3,66.1,11.9,8.2,0.0
45,2024-05-08T18:00:00Z,11.9,1025.6,67.9,10.6,8.1,0.0
46,2024-05-08T19:00:00Z,10.6,1025.9,69.8,9.6,7.9,0.0
47,2024-05-08T20:00:00Z,9.6,1026.3,72.3,9.0,7.8,0.0
48,2024-05-08T21:00:00Z,9.0,1026.6,75.7,8.5,7.8,0.0
49,2024-05-08T22:00:00Z,8.5,1026.8,78.8,8.2,7.8,0.0
50,2024-05-08T23:00:00Z,8.2,1026.7,80.6,8.1,7.8,0.0
