mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,air_pressure_2m_mbar,precipitation_mm,evaporation_mm,earth_heat_flux_MJ_m2,radiation_balance_w_m2,phosynthetic_active_radiation_mE_m2,albedo_RR_GR,snow_depth_cm,ST2,ST5,ST10,ST20,ST50,ST100,month,day,ID,date
-0.4465165109282999,-0.22055663570221257,-0.6049570744815755,0.7780506043011649,-3.9098637270826595,1.2632281993132237,-0.7689172200281886,-0.23577450651250978,-0.7743322223047684,-1.0345020979794002,-0.447974903670067,0.6632628717631008,-1.0913682516349408,-1.1206121444377586,-1.1258609381475309,-1.1358468136551736,-1.1086966192702175,-1.0436737882794007,-1.5815920635039933,1.5076828416926804,29,2000-01-29
-0.7938267459370881,-0.8705101823066747,-0.7303613262164036,-2.2921728964152677,-2.405484202917788,-0.465528027237711,-0.7689172200281886,-0.5496180653043532,-1.4310925891352089,-0.8211251541315744,-0.14761858967610159,0.6404208944688177,-1.1057277100073195,-1.1059251037444942,-1.110908581459319,-1.1358468136551736,-1.1086966192702175,-1.0436737882794007,-1.5815920635039933,1.621297095891277,30,2000-01-30
-1.1659448548750755,-0.9724636798132571,-1.20917756011302,-1.5575370249120128,-1.0871301037840615,-0.465528027237711,-0.7689172200281886,-1.4911487416798834,-1.3256866043352615,-0.7954360380417871,-0.447974903670067,0.8003147355288008,-1.2493222937311055,-1.2087343885973454,-1.1557656515239543,-1.1358468136551736,-1.1086966192702175,-1.0663635589147586,-1.5815920635039933,1.7349113500898732,31,2000-01-31
-1.4512354050608656,-1.393021857027909,-1.43718529053998,0.33449687056335037,-0.7555195635111582,-0.465528027237711,-0.7689172200281886,-1.6480705210758049,-0.8716300544277966,-0.9380368457238721,-0.8341473073765938,0.9373665992945006,-1.3211195855929987,-1.2821695920636675,-1.2305274349650128,-1.1515677253922394,-1.1086966192702175,-1.0663635589147586,-1.2928170405452444,-1.6735162758680178,32,2000-02-01
-1.203156665768874,-1.0744171773198392,-1.0837733083781917,1.131507485873485,-1.6290302549617242,0.04087531185296684,-0.7689172200281886,-0.8634616240961966,-0.8270352147047421,-0.8861343458689956,1.9119675634253752,1.120102417648767,-1.2206033769863485,-1.2234214292906098,-1.2006227215885894,-1.1672886371293054,-1.1086966192702175,-1.0663635589147586,-1.2928170405452444,-1.5599020216694215,33,2000-02-02
-1.352003909344069,-1.6479056007943647,-0.9697694431647116,-0.2268758236985703,0.16651949968666335,-0.465528027237711,-0.7689172200281886,-1.0203834034921184,-1.2628484210891393,-0.7613586391471712,1.1396227560123213,1.154365383590192,-1.2493222937311055,-1.2381084699838742,-1.2155750782768011,-1.1672886371293054,-1.1086966192702175,-1.0663635589147586,-1.2928170405452444,-1.446287767470825,34,2000-02-03
-0.4465165109282999,-0.4754403794686683,-0.5365547553534875,0.7226063875839384,-0.5694941384800222,-0.465528027237711,-0.7689172200281886,-0.07885272711658808,-0.9060897033047024,-0.8976682347256348,-0.447974903670067,1.102114360529519,-1.120087168379698,-1.1646732665175519,-1.1856703649003777,-1.1830095488663714,-1.126599095108708,-1.0890533295501164,-1.2928170405452444,-1.3326735132722287,35,2000-02-04
-0.5209401327158975,-0.5264171282219595,-0.42255089014000746,1.138438012963139,-0.2702358460386196,-0.1196104754122234,-0.7689172200281886,0.07806905227933363,-0.561493214535644,-0.9065807852057652,-0.5766990382389092,1.4361782784584125,-1.0913682516349408,-1.1206121444377586,-1.1408132948357423,-1.1672886371293054,-1.1445015709471982,-1.0890533295501164,-1.2928170405452444,-1.2190592590736324,36,2000-02-05
-0.1860338346717088,0.11079223119417993,-0.27434586536248334,0.33449687056335037,-0.6908150678481568,0.05516255339471021,-0.7689172200281886,-0.07885272711658808,-0.9628467720431356,-0.7550674270435498,-0.447974903670067,1.428469111121592,-1.0770087932625623,-1.1059251037444942,-1.110908581459319,-1.1672886371293054,-1.126599095108708,-1.0890533295501164,-1.2928170405452444,-1.105445004875036,37,2000-02-06
-0.22324564556550752,0.008838733687597591,-0.4453516631827034,0.05034525988756356,-1.7827034321613688,0.05833749595954195,-0.7689172200281886,-0.07885272711658808,-0.8310892910432014,-0.9139205326599902,-0.3192507691012246,1.4593057804688745,-1.0626493348901835,-1.0912380630512297,-1.110908581459319,-1.1672886371293054,-1.126599095108708,-1.1117431001854738,-1.2928170405452444,-0.9918307506764397,38,2000-02-07
-0.7194031241494906,-0.5773938769752507,-0.6733593936096636,0.5354821561632978,-2.017257228939761,-0.465528027237711,-0.7689172200281886,-0.07885272711658808,-0.9223060086585404,-0.7335724523561766,-0.5337909933826285,1.6340469067701417,-1.0626493348901835,-1.0912380630512297,-1.0959562247711072,-1.1672886371293054,-1.1445015709471982,-1.1117431001854738,-1.2928170405452444,-0.8782164964778433,39,2000-02-08
-0.8310385568308868,-0.7430683104234468,-0.7075605531737076,-0.4001390009399039,-1.3378600244782084,-0.465528027237711,-0.7689172200281886,-0.07885272711658808,-1.0033875354277306,-0.7839021491851478,-0.3621588139575054,1.222891315473042,-1.0626493348901835,-1.0912380630512297,-1.0810038680828955,-1.1515677253922394,-1.1445015709471982,-1.1117431001854738,-1.2928170405452444,-0.7646022422792469,40,2000-02-09
-0.38449682610530206,-0.5773938769752507,-0.6049570744815755,0.6186484812391381,-1.3216839005624534,-0.465528027237711,-0.7689172200281886,-0.23577450651250978,-0.9060897033047024,-1.0706765675752234,-1.005779486801717,1.120102417648767,-1.0770087932625623,-1.0912380630512297,-1.0959562247711072,-1.1515677253922394,-1.1445015709471982,-1.1117431001854738,-1.2928170405452444,-0.6509879880806505,41,2000-02-10
-0.32247714128230415,-0.15683569976059863,-0.3085470249265274,-0.9407201139328647,-1.2731555288151977,-0.2559818179588098,-0.7689172200281886,-0.23577450651250978,-1.3398758715198698,-0.660174977813927,-0.4050668588137862,1.1098235278663398,-1.0626493348901835,-1.0912380630512297,-1.0959562247711072,-1.1515677253922394,-1.126599095108708,-1.1117431001854738,-1.2928170405452444,-0.5373737338820541,42,2000-02-11
-0.3472850152115033,-0.19506826132556698,-0.5935566879602275,1.138438012963139,-0.9577211124580494,-0.09632756327012319,-0.7689172200281886,-0.23577450651250978,-0.6952777337048078,-1.069103764549318,-1.005779486801717,1.1509390869960496,-1.0626493348901835,-1.0912380630512297,-1.0959562247711072,-1.1515677253922394,-1.126599095108708,-1.1117431001854738,-1.2928170405452444,-0.4237594796834578,43,2000-02-12
-0.620171628432694,-0.3352543203971176,-0.6733593936096636,-0.6704295574363848,-1.3459480864360767,-0.2043890012802925,-0.7689172200281886,-0.23577450651250978,-1.380416634904465,-0.7734167956791121,-0.3621588139575054,1.6340469067701417,-1.0626493348901835,-1.0912380630512297,-1.0810038680828955,-1.1515677253922394,-1.1445015709471982,-1.1344328708208318,-1.2928170405452444,-0.3101452254848614,44,2000-02-13
-0.7938267459370881,-0.5136729410336367,-0.7645624857804476,-2.063465502456707,-0.33494034170162107,1.3156147516329488,-0.7689172200281886,-0.23577450651250978,-1.2527132302429904,-0.5962143214271094,-0.447974903670067,1.5569552334019354,-1.0626493348901835,-1.0912380630512297,-1.0959562247711072,-1.1358468136551736,-1.1445015709471982,-1.1344328708208318,-1.2928170405452444,-0.19653097128626504,45,2000-02-14
-0.8186346198662872,-0.7813008719884152,-0.7645624857804476,0.888939037735618,-1.1356584755313173,-0.011511240466758424,-0.7689172200281886,-0.23577450651250978,-1.0439282988123257,-0.6806214171506966,1.525795159718848,1.2999829888412482,-1.0626493348901835,-1.0912380630512297,-1.0810038680828955,-1.1358468136551736,-1.1445015709471982,-1.1344328708208318,-1.2928170405452444,-0.08291671708766868,46,2000-02-15
-1.3892157202378677,-1.6096730392293965,-1.3231814253265,1.0414106337079918,-1.2974197146888302,-0.465528027237711,-0.7689172200281886,-0.3926962859084315,-0.7135210772278756,-0.5867775032716773,0.8821744868746368,1.3770746622094545,-1.0913682516349408,-1.0912380630512297,-1.0810038680828955,-1.1358468136551736,-1.1445015709471982,-1.1344328708208318,-1.2928170405452444,0.03069753711092769,47,2000-02-16
-1.4016196572024675,-1.6224172264177192,-1.0951736948995399,0.5354821561632978,-0.7474315015532808,-0.465528027237711,-0.7689172200281886,-0.7065398447002749,-1.0054145735969604,-0.5500787660005525,1.182530800868602,1.125241862539981,-1.120087168379698,-1.1059251037444942,-1.0959562247711072,-1.1358468136551736,-1.126599095108708,-1.1344328708208318,-1.2928170405452444,0.14431179130952407,48,2000-02-17
-1.2527724136272724,-0.9214869310599659,-1.459986063582676,0.9443832544528445,-0.5209657667327664,-0.44806584313113584,-0.7689172200281886,-0.7065398447002749,-0.6182502832740773,-0.8892799519208062,1.4399790700062869,1.341098547970958,-1.120087168379698,-1.1206121444377586,-1.0959562247711072,-1.1358468136551736,-1.1445015709471982,-1.1344328708208318,-1.2928170405452444,0.2579260455081204,49,2000-02-18
-1.6248905225652597,-1.8390684086192064,-1.4143845174972838,0.8404253481080444,0.06137469423428365,-0.3091999028550387,-0.7689172200281886,-0.8634616240961966,-0.7844674131509171,-0.7561159623941534,1.9119675634253752,1.387353551991882,-1.1344466267520765,-1.1352991851310232,-1.110908581459319,-1.1358468136551736,-1.126599095108708,-1.1344328708208318,-1.2928170405452444,0.3715402997067168,50,2000-02-19
-1.674506270423658,-1.99199865487908,-0.9355682836006677,-0.26845898623649095,0.9995898813478602,0.009919621845856519,-0.7689172200281886,-1.6480705210758049,-0.9932523445815817,-0.47615702378300107,1.0108986214434788,1.0173135198244923,-1.20624391861397,-1.1793603072108163,-1.1258609381475309,-1.1358468136551736,-1.126599095108708,-1.1344328708208318,-1.2928170405452444,0.48515455390531315,51,2000-02-20
-1.4884472159546644,-1.8263242214308837,-1.163576014027628,-0.012029483919316946,1.10473468680024,-0.44806584313113584,-0.7689172200281886,-1.6480705210758049,-1.25676730658145,-0.45099217536851544,1.0967147111560405,1.222891315473042,-1.234962835358727,-1.2087343885973454,-1.1557656515239543,-1.1515677253922394,-1.126599095108708,-1.1571226414561895,-1.2928170405452444,0.5987688081039095,52,2000-02-21
-0.8930582416538847,-0.5646496897869279,-1.0609725353354957,0.9097306190045779,0.7650360845694592,-0.44806584313113584,-0.7689172200281886,-0.7065398447002749,-0.6425747413048343,-0.8169310127291602,1.2683468905811637,1.2614371521571452,-1.1488060851244553,-1.1646732665175519,-1.1557656515239543,-1.1515677253922394,-1.1445015709471982,-1.1571226414561895,-1.2928170405452444,0.7123830623025059,53,2000-02-22
-1.0667133591582787,-0.8195334335533835,-1.0609725353354957,0.6047874270598312,0.9187092617691038,-0.465528027237711,-0.7689172200281886,-0.7065398447002749,-0.7560888787817005,-0.8808916691159777,1.3541629802937252,1.0173135198244923,-1.1344466267520765,-1.1499862258242877,-1.1408132948357423,-1.1515677253922394,-1.1445015709471982,-1.1571226414561895,-1.2928170405452444,0.8259973165011023,54,2000-02-23
-0.8806543046892851,-0.8450218079300292,-1.0039706027287558,1.1730906484114059,-0.46434933302763326,0.39011899398446886,-0.7689172200281886,-0.5496180653043532,-0.7175751535663353,-0.739863664459798,2.5555882362695863,0.7860384997198737,-1.120087168379698,-1.1352991851310232,-1.1258609381475309,-1.1515677253922394,-1.1445015709471982,-1.1571226414561895,-1.2928170405452444,0.9396115706996986,55,2000-02-24
-1.0791172961228783,-1.278324172333004,-0.8671659644725797,0.7364674417632442,-0.4562612710697557,0.8441357807554214,-0.7689172200281886,-0.5496180653043532,-0.7824403749816874,-0.5097101550023151,1.6116112494314097,0.8554210057512593,-1.120087168379698,-1.1352991851310232,-1.1258609381475309,-1.1515677253922394,-1.1624040467856886,-1.1571226414561895,-1.2928170405452444,1.053225824898295,56,2000-02-25
-0.9054621786184842,-1.3802776698395862,-0.7873632588231436,0.9028000919149249,0.38489717254930944,-0.21708877153961983,-0.7689172200281886,-0.5496180653043532,-0.7581159169509303,-0.8483870732472673,1.5687032045751288,0.8785485077617211,-1.120087168379698,-1.1352991851310232,-1.1258609381475309,-1.1515677253922394,-1.1624040467856886,-1.1571226414561895,-1.2928170405452444,1.1668400790968914,57,2000-02-26
-0.4465165109282999,-0.5136729410336367,-0.6163574610029235,1.2008127567700186,-0.36729258953313104,-0.1929661100959518,-0.7689172200281886,-0.23577450651250978,-0.6040610160894689,-0.9936092193058612,1.8261514737128135,0.7166559936884881,-1.0913682516349408,-1.1206121444377586,-1.1258609381475309,-1.1515677253922394,-1.1624040467856886,-1.1571226414561895,-1.2928170405452444,1.2804543332954876,58,2000-02-27
-0.3100732043177046,-0.13134732538395305,-0.5821563014388795,0.8057727126597777,-1.5966780071302233,-0.2385196338522347,-0.7689172200281886,-0.07885272711658808,-0.6182502832740773,-0.7403879321350998,-0.4908829485263476,0.4005801328788428,-1.0626493348901835,-1.1059251037444942,-1.110908581459319,-1.1515677253922394,-1.1624040467856886,-1.1798124120915472,-1.2928170405452444,1.3940685874940841,59,2000-02-28
-0.48372832182209863,-0.13134732538395305,-0.6733593936096636,0.8057727126597777,-1.620942193003856,1.3505391198460992,-0.7689172200281886,-0.07885272711658808,-0.6060880542586987,-0.744582073537514,-0.5766990382389092,-0.010575458418256821,-1.0626493348901835,-1.0912380630512297,-1.110908581459319,-1.1515677253922394,-1.1624040467856886,-1.1798124120915472,-1.2928170405452444,1.5076828416926804,60,2000-02-29
-0.47132438485749906,-0.22055663570221257,-0.43395127666135547,-0.15064002571238386,-2.3003393974654083,-0.3432927384916853,-0.7689172200281886,-0.07885272711658808,-0.41351942818187204,-0.3671093473202301,-0.4908829485263476,0.4391259695629459,-1.0626493348901835,-1.0912380630512297,-1.0959562247711072,-1.1515677253922394,-1.1445015709471982,-1.1798124120915472,-1.0040420175864957,-1.6735162758680178,61,2000-03-01
-0.7194031241494906,-0.5264171282219595,-0.7645624857804476,-1.7308002021533466,-1.224627157067942,-0.465528027237711,-0.7689172200281886,-0.07885272711658808,-0.6081150924279285,-0.3272650039972946,-0.447974903670067,0.4262773573349115,-1.0626493348901835,-1.0912380630512297,-1.0959562247711072,-1.1515677253922394,-1.1624040467856886,-1.1798124120915472,-1.0040420175864957,-1.5599020216694215,62,2000-03-02
-0.855846430760086,-0.6793473744818329,-0.9355682836006677,-0.025890538098623836,-3.004000787800584,2.957060057651008,-0.7689172200281886,0.07806905227933363,-1.0358201461354066,-0.3104884383876375,1.9119675634253752,0.7038073814604537,-1.048289876517805,-1.0912380630512297,-1.0959562247711072,-1.1358468136551736,-1.1445015709471982,-1.1798124120915472,-1.0040420175864957,-1.446287767470825,63,2000-03-03
-0.9798858004060818,-0.9724636798132571,-1.0153709892501037,-2.7287961030634285,-1.0871301037840615,-0.3280133273984321,-0.7689172200281886,-0.23577450651250978,-1.2040643141814762,-0.23604242849478418,1.9548756082816559,0.6960982141236332,-1.048289876517805,-1.0912380630512297,-1.0959562247711072,-1.1358468136551736,-1.1445015709471982,-1.1798124120915472,-1.0040420175864957,-1.3326735132722287,64,2000-03-04
-1.0170976112998804,-1.3802776698395862,-0.9013671240366237,-2.396130802760068,0.1422553138130401,-0.36221010460714165,-0.7689172200281886,-0.23577450651250978,-1.2101454286891655,-0.20982904472969502,1.6974273391439711,0.6678312672219575,-1.0626493348901835,-1.0912380630512297,-1.0959562247711072,-1.1358468136551736,-1.1445015709471982,-1.1798124120915472,-1.0040420175864957,-1.2190592590736324,65,2000-03-05
-0.16122596074250964,-0.22055663570221257,-0.057738521456871174,-0.26845898623649095,-1.426828706014833,-0.44806584313113584,-0.7689172200281886,-0.23577450651250978,-0.7885214894893766,-0.42687586230463337,1.182530800868602,0.7860384997198737,-1.0626493348901835,-1.0912380630512297,-1.0959562247711072,-1.1358468136551736,-1.1445015709471982,-1.1798124120915472,-1.0040420175864957,-1.105445004875036,66,2000-03-06
-0.2852653303885054,-0.551905502598605,-0.33134779796922337,-2.299103423504921,-1.151834599447063,-0.465528027237711,-0.7689172200281886,-0.23577450651250978,-0.7581159169509303,-0.4515164430438172,-0.2334346793886632,0.8374329486320111,-1.0626493348901835,-1.0912380630512297,-1.0810038680828955,-1.1358468136551736,-1.1445015709471982,-1.202502182726905,-1.0040420175864957,-0.9918307506764397,67,2000-03-07
