,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
0,2024-05-05T19:00:00Z,14.1,1006.6,79.9,13.5,11.2,0.0
1,2024-05-05T20:00:00Z,13.5,1006.5,84.4,13.1,10.4,0.0
2,2024-05-05T21:00:00Z,13.0,1006.6,89.9,13.1,9.9,0.0
3,2024-05-05T22:00:00Z,13.1,1006.8,83.6,12.5,9.0,0.0
4,2024-05-05T23:00:00Z,12.5,1007.2,83.3,11.9,8.5,0.0
5,2024-05-06T00:00:00Z,11.9,1007.4,83.0,11.2,8.3,0.0
6,2024-05-06T01:00:00Z,11.2,1007.6,82.1,10.4,8.3,0.0
7,2024-05-06T02:00:00Z,10.4,1007.8,80.8,9.9,8.3,0.0
8,2024-05-06T03:00:00Z,9.9,1008.2,81.5,10.2,8.3,0.0
9,2024-05-06T04:00:00Z,9.0,1008.9,80.4,12.0,8.3,0.0
10,2024-05-06T05:00:00Z,8.5,1009.6,79.9,13.0,8.3,0.0
11,2024-05-06T06:00:00Z,8.3,1010.4,78.0,13.9,8.5,0.0
12,2024-05-06T07:00:00Z,8.5,1010.9,72.9,14.7,9.0,0.0
13,2024-05-06T08:00:00Z,9.0,1011.5,68.1,15.1,10.2,0.0
14,2024-05-06T09:00:00Z,10.2,1012.0,62.9,15.1,12.0,0.0
15,2024-05-06T10:00:00Z,12.0,1012.3,56.8,15.1,13.0,0.0
16,2024-05-06T11:00:00Z,13.0,1012.6,54.3,15.1,13.9,0.0
17,2024-05-06T12:00:00Z,13.9,1012.9,52.1,15.1,13.5,0.0
18,2024-05-06T13:00:00Z,14.7,1013.0,48.5,15.1,11.8,0.0
19,2024-05-06T14:00:00Z,15.1,1013.2,46.2,15.1,10.2,0.0
20,2024-05-06T15:00:00Z,15.1,1013.5,46.1,15.0,9.1,0.0
21,2024-05-06T16:00:00Z,15.0,1013.8,46.7,14.6,8.4,0.0
22,2024-05-06T17:00:00Z,14.6,1014.1,47.2,13.5,8.4,0.0
23,2024-05-06T18:00:00Z,13.5,1014.8,49.9,11.8,8.4,0.0
24,2024-05-06T19:00:00Z,11.8,1015.5,56.1,10.2,8.2,0.0
25,2024-05-06T20:00:00Z,10.2,1016.5,53.0,9.1,7.9,0.0
26,2024-05-06T21:00:00Z,9.1,1017.3,54.2,8.5,7.6,0.0
27,2024-05-06T22:00:00Z,8.4,1018.2,55.6,8.5,7.4,0.0
28,2024-05-06T23:00:00Z,8.4,1019.1,55.6,8.5,7.4,0.0
29,2024-05-07T00:00:00Z,8.5,1019.8,56.3,8.6,7.4,0.0
