,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
75,2024-05-08T00:00:00Z,7.6,1024.1,80.6,10.3,6.0,0.0
76,2024-05-08T06:00:00Z,10.3,1025.0,84.2,15.2,10.3,0.0
77,2024-05-08T12:00:00Z,15.2,1016.7,45.5,15.2,12.9,0.0
78,2024-05-08T18:00:00Z,12.9,1018.0,64.5,12.9,6.9,0.0
79,2024-05-09T00:00:00Z,7.0,1021.2,87.3,10.3,7.0,0.0
80,2024-05-09T06:00:00Z,10.3,1017.7,85.0,14.8,10.3,0.0
81,2024-05-09T12:00:00Z,14.8,1019.4,57.2,14.8,13.0,0.0
82,2024-05-09T18:00:00Z,13.0,1017.0,57.2,13.0,7.3,0.0
83,2024-05-10T00:00:00Z,7.5,1018.2,75.7,9.3,5.7,0.0
84,2024-05-10T06:00:00Z,9.3,1019.0,81.3,14.4,9.3,0.0
85,2024-05-10T12:00:00Z,14.4,1018.1,52.2,,,
