,time,instant_air_temperature,instant_air_pressure_at_sea_level,instant_relative_humidity,next_6_hours_air_temperature_max,next_6_hours_air_temperature_min,next_6_hours_precipitation_amount
0,2024-04-30T19:00:00Z,14.5,1026.2,75.8,13.2,9.9,0.0
1,2024-04-30T20:00:00Z,13.2,1026.2,66.9,12.0,9.0,0.0
2,2024-04-30T21:00:00Z,12.0,1026.4,69.8,11.3,7.6,0.0
3,2024-04-30T22:00:00Z,11.3,1026.6,69.8,11.0,6.5,0.0
4,2024-04-30T23:00:00Z,11.0,1026.9,69.1,10.7,6.5,0.0
5,2024-05-01T00:00:00Z,10.7,1026.9,73.7,9.9,6.5,0.0
6,2024-05-01T01:00:00Z,9.9,1026.8,74.8,11.6,6.5,0.0
7,2024-05-01T02:00:00Z,9.0,1026.6,79.1,13.0,6.5,0.0
8,2024-05-01T03:00:00Z,7.6,1026.4,82.6,14.6,6.5,0.0
9,2024-05-01T04:00:00Z,6.5,1026.6,87.2,15.8,7.8,0.0
10,2024-05-01T05:00:00Z,7.8,1026.9,83.1,16.4,9.9,0.0
11,2024-05-01T06:00:00Z,9.9,1026.9,71.5,17.4,11.6,0.0
12,2024-05-01T07:00:00Z,11.6,1026.8,59.8,17.8,13.0,0.0
13,2024-05-01T08:00:00Z,13.0,1026.6,54.2,18.0,14.6,0.0
14,2024-05-01T09:00:00Z,14.6,1026.3,50.9,18.3,15.8,0.0
15,2024-05-01T10:00:00Z,15.8,1026.0,47.7,18.3,16.4,0.0
16,2024-05-01T11:00:00Z,16.4,1025.7,47.0,18.3,17.4,0.0
17,2024-05-01T12:00:00Z,17.4,1025.3,45.4,18.3,15.8,0.0
18,2024-05-01T13:00:00Z,17.8,1024.7,46.4,18.3,13.5,0.0
19,2024-05-01T14:00:00Z,18.0,1024.1,49.5,18.3,12.1,0.0
20,2024-05-01T15:00:00Z,18.3,1023.8,48.0,18.2,11.3,0.0
21,2024-05-01T16:00:00Z,18.2,1023.5,49.8,17.5,11.1,0.0
22,2024-05-01T17:00:00Z,17.5,1023.5,53.7,15.8,10.8,0.0
23,2024-05-01T18:00:00Z,15.8,1023.7,65.5,13.5,10.2,0.0
24,2024-05-01T19:00:00Z,13.5,1023.9,66.7,12.1,9.4,0.0
25,2024-05-01T20:00:00Z,12.1,1024.0,66.1,11.3,8.4,0.0
26,2024-05-01T21:00:00Z,11.3,1024.3,65.9,11.1,7.5,0.0
27,2024-05-01T22:00:00Z,11.1,1024.8,65.5,10.8,7.2,0.0
28,2024-05-01T23:00:00Z,10.8,1025.0,65.4,10.2,7.2,0.0
29,2024-05-02T00:00:00Z,10.2,1025.0,65.7,10.6,7.2,0.0
30,2024-05-02T01:00:00Z,9.4,1025.0,69.1,12.4,7.2,0.0
31,2024-05-02T02:00:00Z,8.4,1024.8,73.0,14.2,7.2,0.0
32,2024-05-02T03:00:00Z,7.5,1024.5,77.3,15.7,7.2,0.0
33,2024-05-02T04:00:00Z,7.2,1024.2,80.0,17.0,8.6,0.0
34,2024-05-02T05:00:00Z,8.6,1024.0,73.8,18.0,10.6,0.0
35,2024-05-02T06:00:00Z,10.6,1023.8,67.2,18.8,12.4,0.0
36,2024-05-02T07:00:00Z,12.4,1023.6,62.6,19.4,14.2,0.0
37,2024-05-02T08:00:00Z,14.2,1023.5,58.7,19.7,15.7,0.0
38,2024-05-02T09:00:00Z,15.7,1023.3,54.5,19.7,17.0,0.0
39,2024-05-02T10:00:00Z,17.0,1022.8,49.1,19.7,18.0,0.0
40,2024-05-02T11:00:00Z,18.0,1022.3,42.8,19.7,18.7,0.0
41,2024-05-02T12:00:00Z,18.8,1021.9,39.1,19.7,17.0,0.0
42,2024-05-02T13:00:00Z,19.4,1021.3,35.7,19.7,14.5,0.0
43,2024-05-02T14:00:00Z,19.7,1020.7,33.5,19.7,12.4,0.0
44,2024-05-02T15:00:00Z,19.7,1020.2,34.0,19.4,10.7,0.0
45,2024-05-02T16:00:00Z,19.4,1019.9,34.8,18.7,9.5,0.0
46,2024-05-02T17:00:00Z,18.7,1019.6,40.2,17.0,8.8,0.0
47,2024-05-02T18:00:00Z,17.0,1019.7,49.6,14.5,7.8,0.0
48,2024-05-02T19:00:00Z,14.5,1020.2,57.8,,,
49,2024-05-02T20:00:00Z,12.4,1020.5,62.3,,,
50,2024-05-02T21:00:00Z,10.7,1020.8,70.8,,,
51,2024-05-02T22:00:00Z,9.5,1021.0,78.4,,,
52,2024-05-02T23:00:00Z,8.8,1021.0,82.7,,,
53,2024-05-03T00:00:00Z,7.8,1020.8,84.4,10.7,7.0,0.0
54,2024-05-03T06:00:00Z,10.7,1019.1,79.5,19.6,10.7,0.0
55,2024-05-03T12:00:00Z,19.6,1018.6,48.5,19.6,17.0,0.0
56,2024-05-03T18:00:00Z,17.0,1015.0,73.2,17.0,9.3,0.0
57,2024-05-04T00:00:00Z,9.6,1016.5,71.9,12.0,7.6,0.0
58,2024-05-04T06:00:00Z,12.0,1016.3,77.3,20.5,12.0,0.0
59,2024-05-04T12:00:00Z,20.5,1015.4,47.4,20.5,17.0,0.0
60,2024-05-04T18:00:00Z,17.0,1013.9,67.1,17.0,9.5,0.0
61,2024-05-05T00:00:00Z,9.5,1015.4,76.0,10.8,7.8,0.0
62,2024-05-05T06:00:00Z,10.8,1017.4,76.1,16.4,10.8,0.0
63,2024-05-05T12:00:00Z,16.4,1017.8,53.3,16.4,14.4,0.0
64,2024-05-05T18:00:00Z,14.4,1016.7,70.9,14.4,8.7,0.0
65,2024-05-06T00:00:00Z,8.9,1018.5,85.7,10.2,6.9,0.0
66,2024-05-06T06:00:00Z,10.2,1019.7,81.9,14.6,10.2,0.0
67,2024-05-06T12:00:00Z,14.6,1018.8,66.1,14.6,12.3,0.0
68,2024-05-06T18:00:00Z,12.3,1017.6,67.7,12.3,7.5,0.0
69,2024-05-07T00:00:00Z,7.5,1020.0,83.2,10.0,5.6,0.0
70,2024-05-07T06:00:00Z,10.0,1022.5,85.6,14.9,10.0,0.0
71,2024-05-07T12:00:00Z,14.9,1018.8,64.5,14.9,12.5,0.0
72,2024-05-07T18:00:00Z,12.5,1018.8,63.1,12.5,7.6,0.0
73,2024-05-08T00:00:00Z,7.6,1024.1,80.6,10.3,6.0,0.0
74,2024-05-08T06:00:00Z,10.3,1025.0,84.2,15.2,10.3,0.0
75,2024-05-08T12:00:00Z,15.2,1016.7,45.5,15.2,12.9,0.0
76,2024-05-08T18:00:00Z,12.9,1018.0,64.5,12.9,6.9,0.0
77,2024-05-09T00:00:00Z,7.0,1021.2,87.3,10.3,7.0,0.0
78,2024-05-09T06:00:00Z,10.3,1017.7,85.0,14.8,10.3,0.0
79,2024-05-09T12:00:00Z,14.8,1019.4,57.2,14.8,13.0,0.0
80,2024-05-09T18:00:00Z,13.0,1017.0,57.2,13.0,7.3,0.0
81,2024-05-10T00:00:00Z,7.5,1018.2,75.7,9.3,5.7,0.0
82,2024-05-10T06:00:00Z,9.3,1019.0,81.3,14.4,9.3,0.0
83,2024-05-10T12:00:00Z,14.4,1018.1,52.2,14.4,13.4,0.0
84,2024-05-10T18:00:00Z,13.4,1017.0,54.4,,,
